Net Asset Value,NAV date
19.26,06-Oct-16
19.19,07-Oct-16
19.21,10-Oct-16
18.98,13-Oct-16
19.07,14-Oct-16
18.83,17-Oct-16
19.1,18-Oct-16
19.13,19-Oct-16
19.14,20-Oct-16
19.22,21-Oct-16
19.17,24-Oct-16
19.12,25-Oct-16
19.01,26-Oct-16
18.89,27-Oct-16
19.08,28-Oct-16
19.12,01-Nov-16
18.84,02-Nov-16
18.7,03-Nov-16
18.47,04-Nov-16
18.57,07-Nov-16
18.62,08-Nov-16
18.4,09-Nov-16
18.6,10-Nov-16
17.99,11-Nov-16
17.26,15-Nov-16
17.41,16-Nov-16
17.34,17-Nov-16
17.41,18-Nov-16
16.99,21-Nov-16
17.17,22-Nov-16
17.25,23-Nov-16
17.07,24-Nov-16
17.37,25-Nov-16
17.37,28-Nov-16
17.48,29-Nov-16
17.68,30-Nov-16
17.57,01-Dec-16
17.34,02-Dec-16
17.45,05-Dec-16
17.47,06-Dec-16
17.4,07-Dec-16
17.68,08-Dec-16
17.68,09-Dec-16
17.45,12-Dec-16
17.47,13-Dec-16
17.36,14-Dec-16
17.28,15-Dec-16
17.28,16-Dec-16
17.21,19-Dec-16
17.1,20-Dec-16
17.05,21-Dec-16
16.88,22-Dec-16
16.83,23-Dec-16
16.65,26-Dec-16
16.94,27-Dec-16
16.97,28-Dec-16
17.12,29-Dec-16
17.28,30-Dec-16
17.36,02-Jan-17
17.45,03-Jan-17
17.44,04-Jan-17
17.65,05-Jan-17
17.58,06-Jan-17
17.58,09-Jan-17
17.66,10-Jan-17
17.89,11-Jan-17
17.96,12-Jan-17
17.93,13-Jan-17
17.96,16-Jan-17
17.98,17-Jan-17
18.07,18-Jan-17
18.13,19-Jan-17
17.98,20-Jan-17
18.08,23-Jan-17
18.26,24-Jan-17
18.49,25-Jan-17
18.59,27-Jan-17
18.54,30-Jan-17
18.38,31-Jan-17
18.83,01-Feb-17
18.93,02-Feb-17
18.95,03-Feb-17
19.09,06-Feb-17
19.02,07-Feb-17
19.02,08-Feb-17
19.07,09-Feb-17
19.08,10-Feb-17
19.13,13-Feb-17
19.01,14-Feb-17
18.78,15-Feb-17
18.93,16-Feb-17
19.08,17-Feb-17
19.2,20-Feb-17
19.22,21-Feb-17
19.15,22-Feb-17
19.2,23-Feb-17
19.08,27-Feb-17
19.1,28-Feb-17
19.19,01-Mar-17
19.01,02-Mar-17
18.98,03-Mar-17
19.1,06-Mar-17
19.06,07-Mar-17
19.04,08-Mar-17
19.07,09-Mar-17
19.07,10-Mar-17
19.44,14-Mar-17
19.49,15-Mar-17
19.64,16-Mar-17
19.63,17-Mar-17
19.61,20-Mar-17
19.59,21-Mar-17
19.4,22-Mar-17
19.53,23-Mar-17
19.57,24-Mar-17
19.49,27-Mar-17
19.62,28-Mar-17
19.68,29-Mar-17
19.76,30-Mar-17
19.81,31-Mar-17
19.92,03-Apr-17
20.03,05-Apr-17
20.03,06-Apr-17
19.93,07-Apr-17
19.97,10-Apr-17
20.12,11-Apr-17
20.12,12-Apr-17
20.06,13-Apr-17
20.03,17-Apr-17
19.95,18-Apr-17
19.98,19-Apr-17
20,20-Apr-17
19.95,21-Apr-17
20.14,24-Apr-17
20.34,25-Apr-17
20.47,26-Apr-17
20.5,27-Apr-17
20.49,28-Apr-17
20.49,02-May-17
20.5,03-May-17
20.63,04-May-17
20.46,05-May-17
20.53,08-May-17
20.54,09-May-17
20.74,10-May-17
20.82,11-May-17
20.73,12-May-17
20.84,15-May-17
20.98,16-May-17
20.91,17-May-17
20.63,18-May-17
20.6,19-May-17
20.51,22-May-17
20.4,23-May-17
20.3,24-May-17
20.61,25-May-17
20.77,26-May-17
20.71,29-May-17
20.74,30-May-17
20.81,31-May-17
20.86,01-Jun-17
20.97,02-Jun-17
21.02,05-Jun-17
20.92,06-Jun-17
21.01,07-Jun-17
20.99,08-Jun-17
21.05,09-Jun-17
20.92,12-Jun-17
20.94,13-Jun-17
20.92,14-Jun-17
20.81,15-Jun-17
20.87,16-Jun-17
21,19-Jun-17
20.97,20-Jun-17
21,21-Jun-17
20.96,22-Jun-17
20.78,23-Jun-17
20.59,27-Jun-17
20.58,28-Jun-17
20.56,29-Jun-17
20.63,30-Jun-17
20.8,03-Jul-17
20.8,04-Jul-17
20.87,05-Jul-17
20.94,06-Jul-17
20.92,07-Jul-17
21.05,10-Jul-17
21.06,11-Jul-17
21.17,12-Jul-17
21.33,13-Jul-17
21.3,14-Jul-17
21.35,17-Jul-17
21.24,18-Jul-17
21.37,19-Jul-17
21.32,20-Jul-17
21.43,21-Jul-17
21.48,24-Jul-17
21.43,25-Jul-17
21.55,26-Jul-17
21.6,27-Jul-17
21.58,28-Jul-17
21.75,31-Jul-17
21.91,01-Aug-17
21.83,02-Aug-17
21.74,03-Aug-17
21.88,04-Aug-17
21.96,07-Aug-17
21.76,08-Aug-17
21.53,09-Aug-17
21.29,10-Aug-17
21.18,11-Aug-17
21.48,14-Aug-17
21.75,16-Aug-17
21.7,17-Aug-17
21.6,18-Aug-17
21.39,21-Aug-17
21.38,22-Aug-17
21.53,23-Aug-17
21.56,24-Aug-17
21.67,28-Aug-17
21.42,29-Aug-17
21.64,30-Aug-17
21.71,31-Aug-17
21.81,01-Sep-17
21.67,04-Sep-17
21.76,05-Sep-17
21.78,06-Sep-17
21.87,07-Sep-17
21.91,08-Sep-17
22.17,11-Sep-17
22.3,12-Sep-17
22.2,13-Sep-17
22.18,14-Sep-17
22.16,15-Sep-17
22.32,18-Sep-17
22.32,19-Sep-17
22.26,20-Sep-17
22.13,21-Sep-17
21.72,22-Sep-17
21.51,25-Sep-17
21.52,26-Sep-17
21.2,27-Sep-17
21.34,28-Sep-17
21.43,29-Sep-17
21.52,03-Oct-17
21.58,04-Oct-17
21.52,05-Oct-17
21.67,06-Oct-17
21.67,09-Oct-17
21.75,10-Oct-17
21.68,11-Oct-17
21.92,12-Oct-17
22.03,13-Oct-17
22.08,16-Oct-17
22.09,17-Oct-17
22.1,18-Oct-17
22.03,23-Oct-17
22.06,24-Oct-17
22.07,25-Oct-17
22.15,26-Oct-17
22.13,27-Oct-17
22.26,30-Oct-17
22.18,31-Oct-17
22.32,01-Nov-17
22.26,02-Nov-17
22.29,03-Nov-17
22.27,06-Nov-17
22.09,07-Nov-17
22.03,08-Nov-17
22.07,09-Nov-17
22.16,10-Nov-17
22.02,13-Nov-17
21.91,14-Nov-17
21.78,15-Nov-17
21.96,16-Nov-17
22.13,17-Nov-17
22.15,20-Nov-17
22.22,21-Nov-17
22.2,22-Nov-17
22.19,23-Nov-17
22.28,24-Nov-17
22.32,27-Nov-17
22.3,28-Nov-17
22.34,29-Nov-17
22.08,30-Nov-17
21.86,01-Dec-17
21.83,04-Dec-17
21.79,05-Dec-17
21.66,06-Dec-17
21.96,07-Dec-17
22.19,08-Dec-17
22.3,11-Dec-17
22.12,12-Dec-17
22.03,13-Dec-17
22.11,14-Dec-17
22.26,15-Dec-17
22.37,18-Dec-17
22.62,19-Dec-17
22.58,20-Dec-17
22.6,21-Dec-17
22.69,22-Dec-17
22.76,26-Dec-17
22.63,27-Dec-17
22.62,28-Dec-17
22.7,29-Dec-17
22.54,01-Jan-18
22.47,02-Jan-18
22.51,03-Jan-18
22.55,04-Jan-18
22.66,05-Jan-18
22.8,08-Jan-18
22.77,09-Jan-18
22.8,10-Jan-18
22.82,11-Jan-18
22.84,12-Jan-18
22.96,15-Jan-18
22.85,16-Jan-18
22.98,17-Jan-18
23.01,18-Jan-18
23.14,19-Jan-18
23.25,22-Jan-18
23.43,23-Jan-18
23.38,24-Jan-18
23.28,25-Jan-18
23.43,29-Jan-18
23.34,30-Jan-18
23.34,31-Jan-18
23.41,01-Feb-18
22.88,02-Feb-18
22.71,05-Feb-18
22.41,06-Feb-18
22.42,07-Feb-18
22.65,08-Feb-18
22.41,09-Feb-18
22.69,12-Feb-18
22.67,14-Feb-18
22.67,15-Feb-18
22.45,16-Feb-18
22.28,19-Feb-18
22.24,20-Feb-18
22.26,21-Feb-18
22.24,22-Feb-18
22.49,23-Feb-18
22.72,26-Feb-18
22.7,27-Feb-18
22.6,28-Feb-18
22.49,01-Mar-18
22.32,05-Mar-18
22.08,06-Mar-18
21.95,07-Mar-18
22.09,08-Mar-18
22.08,09-Mar-18
22.43,12-Mar-18
22.48,13-Mar-18
22.44,14-Mar-18
22.35,15-Mar-18
22,16-Mar-18
21.83,19-Mar-18
21.86,20-Mar-18
21.95,21-Mar-18
21.86,22-Mar-18
21.68,23-Mar-18
21.89,26-Mar-18
22.07,27-Mar-18
22.01,28-Mar-18
22.22,02-Apr-18
22.33,03-Apr-18
22.09,04-Apr-18
22.47,05-Apr-18
22.54,06-Apr-18
22.64,09-Apr-18
22.58,10-Apr-18
22.6,11-Apr-18
22.68,12-Apr-18
22.7,13-Apr-18
22.86,16-Apr-18
22.97,17-Apr-18
22.91,18-Apr-18
23.03,19-Apr-18
22.99,20-Apr-18
22.99,23-Apr-18
23.05,24-Apr-18
22.97,25-Apr-18
23,26-Apr-18
23.11,27-Apr-18
23.23,30-Apr-18
23.16,02-May-18
23.02,03-May-18
22.94,04-May-18
23.11,07-May-18
23.11,08-May-18
23.11,09-May-18
23.01,10-May-18
23.22,11-May-18
23.24,14-May-18
23.24,15-May-18
23.13,16-May-18
23.08,17-May-18
23.01,18-May-18
22.79,21-May-18
22.88,22-May-18
22.69,23-May-18
22.8,24-May-18
23.03,25-May-18
23.19,28-May-18
23.06,29-May-18
23.02,30-May-18
23.23,31-May-18
23.13,01-Jun-18
22.95,04-Jun-18
22.89,05-Jun-18
23.09,06-Jun-18
23.26,07-Jun-18
23.26,08-Jun-18
23.33,11-Jun-18
23.43,12-Jun-18
23.4,13-Jun-18
23.34,14-Jun-18
23.36,15-Jun-18
23.24,18-Jun-18
23.11,19-Jun-18
23.21,20-Jun-18
23.15,21-Jun-18
23.28,22-Jun-18
23.19,25-Jun-18
23.22,26-Jun-18
23.01,27-Jun-18
22.84,28-Jun-18
