Net Asset Value,NAV date
23.5578,11-May-17
23.5641,12-May-17
23.5559,15-May-17
23.5677,16-May-17
23.5767,17-May-17
23.605,18-May-17
23.5844,19-May-17
23.6042,22-May-17
23.6142,23-May-17
23.6182,24-May-17
23.6069,25-May-17
23.6288,26-May-17
23.6465,29-May-17
23.6321,30-May-17
23.6351,31-May-17
23.6459,01-Jun-17
23.6449,02-Jun-17
23.6572,05-Jun-17
23.6514,06-Jun-17
23.6478,07-Jun-17
23.6688,08-Jun-17
23.6605,09-Jun-17
23.682,12-Jun-17
23.6925,13-Jun-17
23.6734,14-Jun-17
23.6792,15-Jun-17
23.6887,16-Jun-17
23.6911,19-Jun-17
23.692,20-Jun-17
23.6965,21-Jun-17
23.7255,22-Jun-17
23.7242,23-Jun-17
23.7338,27-Jun-17
23.7371,28-Jun-17
23.7375,29-Jun-17
23.7691,30-Jun-17
23.7539,03-Jul-17
23.7709,04-Jul-17
23.7669,05-Jul-17
23.7903,06-Jul-17
23.7816,07-Jul-17
23.7838,10-Jul-17
23.8027,11-Jul-17
23.7845,12-Jul-17
23.8037,13-Jul-17
23.8013,14-Jul-17
23.8112,17-Jul-17
23.818,18-Jul-17
23.8143,19-Jul-17
23.8301,20-Jul-17
23.8433,21-Jul-17
23.8445,24-Jul-17
23.8338,25-Jul-17
23.8423,26-Jul-17
23.8556,27-Jul-17
23.8625,28-Jul-17
23.8717,31-Jul-17
23.8839,01-Aug-17
23.896,02-Aug-17
23.9074,03-Aug-17
23.8965,04-Aug-17
23.894,07-Aug-17
23.9258,08-Aug-17
23.9432,09-Aug-17
23.9533,10-Aug-17
23.947,11-Aug-17
23.9449,14-Aug-17
23.9478,16-Aug-17
23.9635,17-Aug-17
23.9513,18-Aug-17
23.9823,21-Aug-17
23.9685,22-Aug-17
23.9646,23-Aug-17
23.9792,24-Aug-17
23.9934,28-Aug-17
24.0055,29-Aug-17
24.0027,30-Aug-17
24.0069,31-Aug-17
24.0125,01-Sep-17
24.0292,04-Sep-17
24.0278,05-Sep-17
24.0329,06-Sep-17
24.038,07-Sep-17
24.048,08-Sep-17
24.0427,11-Sep-17
24.045,12-Sep-17
24.0549,13-Sep-17
24.0498,14-Sep-17
24.0715,15-Sep-17
24.0637,18-Sep-17
24.0669,19-Sep-17
24.0679,20-Sep-17
24.077,21-Sep-17
24.0992,22-Sep-17
24.0982,25-Sep-17
24.1087,26-Sep-17
24.1079,27-Sep-17
24.1084,28-Sep-17
24.1443,29-Sep-17
24.1584,03-Oct-17
24.1445,04-Oct-17
24.1501,05-Oct-17
24.1488,06-Oct-17
24.1471,09-Oct-17
24.1543,10-Oct-17
24.1818,11-Oct-17
24.1588,12-Oct-17
24.1641,13-Oct-17
