Net Asset Value,NAV date
47.7813,07-Nov-16
47.8749,08-Nov-16
48.2819,09-Nov-16
48.4081,10-Nov-16
48.2349,11-Nov-16
48.8475,15-Nov-16
49.1829,16-Nov-16
49.2482,17-Nov-16
49.186,18-Nov-16
49.7699,21-Nov-16
49.8699,22-Nov-16
50.1083,23-Nov-16
50.5163,24-Nov-16
50.4402,25-Nov-16
50.2202,28-Nov-16
50.183,29-Nov-16
50.3794,30-Nov-16
50.4592,01-Dec-16
50.404,02-Dec-16
50.4094,05-Dec-16
50.4222,06-Dec-16
49.7699,07-Dec-16
49.6992,08-Dec-16
49.6076,09-Dec-16
49.643,13-Dec-16
49.6467,14-Dec-16
49.3767,15-Dec-16
49.3931,16-Dec-16
49.4099,19-Dec-16
49.455,20-Dec-16
49.4827,21-Dec-16
49.4043,22-Dec-16
49.3579,23-Dec-16
49.28,26-Dec-16
49.2415,27-Dec-16
49.2659,28-Dec-16
49.3862,29-Dec-16
49.4229,30-Dec-16
49.7271,02-Jan-17
49.7651,03-Jan-17
49.854,04-Jan-17
49.8307,05-Jan-17
49.8226,06-Jan-17
49.8449,09-Jan-17
49.8373,10-Jan-17
49.8516,11-Jan-17
49.8988,12-Jan-17
49.8181,13-Jan-17
49.7885,16-Jan-17
49.8377,17-Jan-17
49.7805,18-Jan-17
49.728,19-Jan-17
49.7605,20-Jan-17
49.8038,23-Jan-17
49.8428,24-Jan-17
49.8955,25-Jan-17
49.9373,27-Jan-17
49.9323,30-Jan-17
49.9394,31-Jan-17
49.951,01-Feb-17
50.0106,02-Feb-17
50.0123,03-Feb-17
50.0061,06-Feb-17
49.982,07-Feb-17
49.3111,08-Feb-17
49.0561,09-Feb-17
49.197,10-Feb-17
49.1907,13-Feb-17
49.1604,14-Feb-17
49.1798,15-Feb-17
49.2121,16-Feb-17
49.1999,17-Feb-17
49.1602,20-Feb-17
49.1046,22-Feb-17
49.1356,23-Feb-17
49.1942,27-Feb-17
49.227,28-Feb-17
49.1422,01-Mar-17
49.2012,02-Mar-17
49.2803,03-Mar-17
49.174,06-Mar-17
49.1671,07-Mar-17
49.1557,08-Mar-17
49.1549,09-Mar-17
49.0784,10-Mar-17
49.1116,14-Mar-17
49.2352,15-Mar-17
49.2957,16-Mar-17
49.2896,17-Mar-17
49.3024,20-Mar-17
49.3368,21-Mar-17
49.5457,22-Mar-17
49.6176,23-Mar-17
49.6651,24-Mar-17
49.8685,27-Mar-17
49.8873,29-Mar-17
49.9282,30-Mar-17
49.9369,31-Mar-17
49.9369,03-Apr-17
49.9157,05-Apr-17
49.7214,06-Apr-17
49.6402,07-Apr-17
49.6985,10-Apr-17
49.7892,11-Apr-17
49.8582,12-Apr-17
49.9035,13-Apr-17
49.9226,17-Apr-17
49.9365,18-Apr-17
49.9796,19-Apr-17
50.0048,20-Apr-17
49.9262,21-Apr-17
49.9455,24-Apr-17
50.0013,25-Apr-17
49.9502,26-Apr-17
49.9576,27-Apr-17
49.9706,28-Apr-17
49.9839,02-May-17
49.9914,03-May-17
49.9923,04-May-17
50.0182,05-May-17
50.0579,08-May-17
50.0837,09-May-17
50.0948,11-May-17
50.1322,12-May-17
50.3184,15-May-17
50.2813,16-May-17
50.2934,17-May-17
50.3232,18-May-17
50.3121,19-May-17
50.3967,22-May-17
50.4395,23-May-17
50.4476,24-May-17
50.4929,25-May-17
50.5496,26-May-17
50.5293,29-May-17
50.5348,30-May-17
50.5648,31-May-17
50.6833,01-Jun-17
50.6958,02-Jun-17
50.6989,05-Jun-17
50.7277,06-Jun-17
51.0126,07-Jun-17
51.3218,08-Jun-17
51.377,09-Jun-17
51.375,12-Jun-17
51.4864,13-Jun-17
51.4857,14-Jun-17
51.4845,15-Jun-17
51.4678,16-Jun-17
51.5102,19-Jun-17
51.526,20-Jun-17
51.5739,21-Jun-17
51.559,22-Jun-17
51.5395,23-Jun-17
51.5304,27-Jun-17
51.3892,28-Jun-17
51.3895,29-Jun-17
51.381,30-Jun-17
51.1897,03-Jul-17
51.2092,04-Jul-17
51.2695,05-Jul-17
51.3132,06-Jul-17
51.3376,07-Jul-17
51.5308,10-Jul-17
51.5099,11-Jul-17
51.5522,12-Jul-17
51.5998,13-Jul-17
51.5756,14-Jul-17
51.6144,17-Jul-17
51.642,18-Jul-17
51.6932,19-Jul-17
51.716,20-Jul-17
51.8116,21-Jul-17
51.8853,24-Jul-17
51.8619,25-Jul-17
51.8322,26-Jul-17
51.8669,27-Jul-17
51.8342,28-Jul-17
51.8189,31-Jul-17
51.8632,01-Aug-17
51.8624,02-Aug-17
52.0367,03-Aug-17
52.0367,04-Aug-17
52.03,07-Aug-17
52.0351,08-Aug-17
52.0268,09-Aug-17
51.947,10-Aug-17
51.9074,11-Aug-17
51.9287,14-Aug-17
51.8931,16-Aug-17
51.9553,18-Aug-17
51.9514,21-Aug-17
51.9253,22-Aug-17
51.9152,23-Aug-17
51.9132,24-Aug-17
51.8926,28-Aug-17
51.9546,29-Aug-17
51.9567,30-Aug-17
51.9958,31-Aug-17
52.0999,01-Sep-17
52.0967,04-Sep-17
52.0982,05-Sep-17
52.1302,06-Sep-17
