Net Asset Value,NAV date
539.44,01-Dec-14
541.56,02-Dec-14
545.83,03-Dec-14
547.99,04-Dec-14
546.82,05-Dec-14
543.48,08-Dec-14
538.66,09-Dec-14
542.06,10-Dec-14
539.99,11-Dec-14
536.43,12-Dec-14
535.13,15-Dec-14
526.04,16-Dec-14
524.32,17-Dec-14
532.84,18-Dec-14
536.37,19-Dec-14
538.96,22-Dec-14
536.95,23-Dec-14
535.51,24-Dec-14
537.22,26-Dec-14
540.33,29-Dec-14
542.51,30-Dec-14
545.5,31-Dec-14
547.55,01-Jan-15
551.99,02-Jan-15
551.85,05-Jan-15
541.42,06-Jan-15
541.54,07-Jan-15
547.95,08-Jan-15
549.71,09-Jan-15
552.36,12-Jan-15
552.9,13-Jan-15
550.95,14-Jan-15
558.6,15-Jan-15
560.54,16-Jan-15
562.64,19-Jan-15
565.66,20-Jan-15
566.2,21-Jan-15
566.69,22-Jan-15
567.56,23-Jan-15
572.59,27-Jan-15
571.51,28-Jan-15
572.07,29-Jan-15
568.95,30-Jan-15
569.87,02-Feb-15
567.13,03-Feb-15
564.43,04-Feb-15
563.44,05-Feb-15
558.63,06-Feb-15
553.64,09-Feb-15
556.32,10-Feb-15
561.3,11-Feb-15
565.66,12-Feb-15
569.49,13-Feb-15
568.27,16-Feb-15
571.57,18-Feb-15
571.13,19-Feb-15
569.96,20-Feb-15
566.75,23-Feb-15
566.25,24-Feb-15
565.37,25-Feb-15
561.96,26-Feb-15
569.76,27-Feb-15
578.63,02-Mar-15
581.68,03-Mar-15
577.8,04-Mar-15
579.64,05-Mar-15
572.02,09-Mar-15
569.18,10-Mar-15
568.34,11-Mar-15
572.56,12-Mar-15
566.82,13-Mar-15
565.04,16-Mar-15
569.72,17-Mar-15
569.8,18-Mar-15
567.02,19-Mar-15
562.9,20-Mar-15
560.07,23-Mar-15
559.28,24-Mar-15
558.58,25-Mar-15
552.63,26-Mar-15
553.53,27-Mar-15
560.51,30-Mar-15
561.58,31-Mar-15
566.4,01-Apr-15
568.46,06-Apr-15
568.7,07-Apr-15
571.58,08-Apr-15
575.42,09-Apr-15
575.41,10-Apr-15
576.47,13-Apr-15
573.17,15-Apr-15
571.12,16-Apr-15
564.3,17-Apr-15
557.68,20-Apr-15
554.67,21-Apr-15
555.21,22-Apr-15
554.78,23-Apr-15
548.43,24-Apr-15
542.13,27-Apr-15
547.76,28-Apr-15
548.73,29-Apr-15
548.13,30-Apr-15
554.17,04-May-15
554.51,05-May-15
541.83,06-May-15
535.98,07-May-15
543.23,08-May-15
550.26,11-May-15
541.1,12-May-15
546.99,13-May-15
547.85,14-May-15
550.02,15-May-15
554.72,18-May-15
554.92,19-May-15
556.28,20-May-15
556.69,21-May-15
556.97,22-May-15
555.31,25-May-15
554.19,26-May-15
554.78,27-May-15
554.08,28-May-15
560.74,29-May-15
558.41,01-Jun-15
549.38,02-Jun-15
543.76,03-Jun-15
544.36,04-Jun-15
544.29,05-Jun-15
539.69,08-Jun-15
538.54,09-Jun-15
542.21,10-Jun-15
534.83,11-Jun-15
535.65,12-Jun-15
537.14,15-Jun-15
538.9,16-Jun-15
542.98,17-Jun-15
548.64,18-Jun-15
550.46,19-Jun-15
