Net Asset Value,NAV date
84.5789,09-Dec-14
84.7559,10-Dec-14
84.3187,11-Dec-14
84.2671,12-Dec-14
84.4011,15-Dec-14
83.0302,16-Dec-14
82.6824,17-Dec-14
83.955,18-Dec-14
84.3649,19-Dec-14
84.872,22-Dec-14
84.6632,23-Dec-14
84.4136,24-Dec-14
84.6366,26-Dec-14
85.0965,29-Dec-14
85.4777,30-Dec-14
85.995,31-Dec-14
86.0101,01-Jan-15
86.8749,02-Jan-15
86.7896,05-Jan-15
85.3445,06-Jan-15
85.4647,07-Jan-15
86.2932,08-Jan-15
86.5635,09-Jan-15
86.8559,12-Jan-15
87.1342,13-Jan-15
87.1475,14-Jan-15
88.2997,15-Jan-15
88.3627,16-Jan-15
88.7961,19-Jan-15
89.5933,20-Jan-15
89.7637,21-Jan-15
89.9535,22-Jan-15
90.4196,23-Jan-15
91.2676,27-Jan-15
91.4573,28-Jan-15
91.3567,29-Jan-15
90.6068,30-Jan-15
90.7719,02-Feb-15
90.1109,03-Feb-15
89.8716,04-Feb-15
89.8239,05-Feb-15
89.205,06-Feb-15
88.5387,09-Feb-15
89.1402,10-Feb-15
89.8818,11-Feb-15
90.5066,12-Feb-15
90.8337,13-Feb-15
90.3775,16-Feb-15
90.9454,18-Feb-15
90.8479,19-Feb-15
90.5877,20-Feb-15
90.0001,23-Feb-15
89.8799,24-Feb-15
89.7854,25-Feb-15
89.0414,26-Feb-15
90.1787,27-Feb-15
91.8837,02-Mar-15
92.0348,03-Mar-15
91.8023,04-Mar-15
91.9062,05-Mar-15
90.4995,09-Mar-15
90.5747,10-Mar-15
90.6252,11-Mar-15
91.214,12-Mar-15
90.3532,13-Mar-15
90.4615,16-Mar-15
91.2189,17-Mar-15
91.0527,18-Mar-15
90.6164,19-Mar-15
90.2569,20-Mar-15
90.1458,23-Mar-15
89.9179,24-Mar-15
89.8798,25-Mar-15
89.122,26-Mar-15
89.1579,27-Mar-15
90.0473,30-Mar-15
90.3392,31-Mar-15
91.2282,01-Apr-15
91.4112,06-Apr-15
91.1891,07-Apr-15
91.6905,08-Apr-15
92.0571,09-Apr-15
92.0162,10-Apr-15
92.285,13-Apr-15
91.9617,15-Apr-15
91.7662,16-Apr-15
90.6699,17-Apr-15
89.5103,20-Apr-15
89.0392,21-Apr-15
89.3235,22-Apr-15
89.4151,23-Apr-15
88.5158,24-Apr-15
87.7359,27-Apr-15
88.4129,28-Apr-15
88.4343,29-Apr-15
88.2153,30-Apr-15
89.0718,04-May-15
89.0497,05-May-15
87.4732,06-May-15
86.8694,07-May-15
87.8209,08-May-15
88.7817,11-May-15
87.8368,12-May-15
88.7701,13-May-15
88.9414,14-May-15
89.2471,15-May-15
89.971,18-May-15
90.1709,19-May-15
90.4194,20-May-15
90.3143,21-May-15
90.4081,22-May-15
90.3242,25-May-15
90.1754,26-May-15
90.1074,27-May-15
89.9895,28-May-15
91.1406,29-May-15
90.9667,01-Jun-15
89.3568,02-Jun-15
88.7433,03-Jun-15
88.6605,04-Jun-15
88.476,05-Jun-15
87.9289,08-Jun-15
87.6955,09-Jun-15
88.5582,10-Jun-15
87.3643,11-Jun-15
87.4918,12-Jun-15
87.6469,15-Jun-15
87.9126,16-Jun-15
88.5673,17-Jun-15
89.464,18-Jun-15
89.8107,19-Jun-15
90.4784,22-Jun-15
90.4483,23-Jun-15
90.2575,24-Jun-15
90.4244,25-Jun-15
90.5396,26-Jun-15
89.7405,29-Jun-15
90.3077,30-Jun-15
91.1524,01-Jul-15
91.3986,02-Jul-15
91.5955,03-Jul-15
92.0554,06-Jul-15
92.0918,07-Jul-15
91.1429,08-Jul-15
90.8364,09-Jul-15
91.1838,10-Jul-15
91.8882,13-Jul-15
91.88,14-Jul-15
92.2025,15-Jul-15
93.0012,16-Jul-15
92.9523,17-Jul-15
93.2353,20-Jul-15
92.7744,21-Jul-15
93.4542,22-Jul-15
93.3028,23-Jul-15
92.8328,24-Jul-15
91.7246,27-Jul-15
91.8098,28-Jul-15
92.4355,29-Jul-15
92.6934,30-Jul-15
93.2775,31-Jul-15
93.2088,03-Aug-15
93.2856,04-Aug-15
93.7046,05-Aug-15
94.0246,06-Aug-15
94.0274,07-Aug-15
93.8222,10-Aug-15
93.2872,11-Aug-15
92.5051,12-Aug-15
92.6754,13-Aug-15
93.8025,14-Aug-15
93.6472,17-Aug-15
93.7322,18-Aug-15
94.0059,19-Aug-15
92.8203,20-Aug-15
92.2724,21-Aug-15
88.4112,24-Aug-15
89.6023,25-Aug-15
89.1366,26-Aug-15
90.0948,27-Aug-15
90.3555,28-Aug-15
90.145,31-Aug-15
88.9046,01-Sep-15
88.4478,02-Sep-15
89.0861,03-Sep-15
87.9505,04-Sep-15
86.9177,07-Sep-15
87.7495,08-Sep-15
88.7812,09-Sep-15
88.6519,10-Sep-15
88.7066,11-Sep-15
89.3244,14-Sep-15
89.0069,15-Sep-15
89.4203,16-Sep-15
90.2041,18-Sep-15
90.3333,21-Sep-15
89.1068,22-Sep-15
89.6712,23-Sep-15
89.7034,24-Sep-15
89.1324,28-Sep-15
89.437,29-Sep-15
90.5062,30-Sep-15
90.5338,01-Oct-15
91.7255,05-Oct-15
91.8129,06-Oct-15
91.5946,07-Oct-15
91.3235,08-Oct-15
91.596,09-Oct-15
91.3199,12-Oct-15
91.1913,13-Oct-15
91.3054,14-Oct-15
91.7238,15-Oct-15
92.1463,16-Oct-15
92.4955,19-Oct-15
92.4154,20-Oct-15
92.4378,21-Oct-15
92.5061,23-Oct-15
92.0294,26-Oct-15
92.2773,27-Oct-15
91.7959,28-Oct-15
91.3487,29-Oct-15
91.0869,30-Oct-15
91.2646,02-Nov-15
91.4636,03-Nov-15
91.4654,04-Nov-15
90.8733,05-Nov-15
90.6074,06-Nov-15
90.3462,09-Nov-15
89.5132,10-Nov-15
89.6741,13-Nov-15
89.8012,16-Nov-15
89.7946,17-Nov-15
89.3247,18-Nov-15
90.1295,19-Nov-15
90.2489,20-Nov-15
90.3207,23-Nov-15
90.1481,24-Nov-15
90.3778,26-Nov-15
90.7988,27-Nov-15
90.6963,30-Nov-15
90.8451,01-Dec-15
90.5938,02-Dec-15
90.1029,03-Dec-15
89.564,04-Dec-15
89.5951,07-Dec-15
89.1272,08-Dec-15
88.2714,09-Dec-15
88.6215,10-Dec-15
87.9765,11-Dec-15
88.0941,14-Dec-15
88.5065,15-Dec-15
88.8495,16-Dec-15
89.6654,17-Dec-15
89.1296,18-Dec-15
89.4814,21-Dec-15
89.2666,22-Dec-15
89.7627,23-Dec-15
89.8447,24-Dec-15
90.25,28-Dec-15
90.2154,29-Dec-15
90.0874,30-Dec-15
90.1635,31-Dec-15
90.5307,01-Jan-16
89.438,04-Jan-16
89.6155,05-Jan-16
89.3682,06-Jan-16
88.2119,07-Jan-16
88.7727,08-Jan-16
88.3712,11-Jan-16
87.9172,12-Jan-16
88.2045,13-Jan-16
87.7072,14-Jan-16
86.8908,15-Jan-16
85.8601,18-Jan-16
86.7771,19-Jan-16
85.87,20-Jan-16
85.9646,21-Jan-16
86.913,22-Jan-16
86.8548,25-Jan-16
86.8034,27-Jan-16
86.6211,28-Jan-16
87.748,29-Jan-16
87.8727,01-Feb-16
87.0882,02-Feb-16
86.2787,03-Feb-16
86.4266,04-Feb-16
87.3562,05-Feb-16
86.7452,08-Feb-16
86.0029,09-Feb-16
85.5971,10-Feb-16
84.0104,11-Feb-16
83.8272,12-Feb-16
85.0137,15-Feb-16
84.0688,16-Feb-16
84.3606,17-Feb-16
84.9132,18-Feb-16
85.1118,19-Feb-16
85.3244,22-Feb-16
84.2806,23-Feb-16
83.6481,24-Feb-16
82.9518,25-Feb-16
83.3017,26-Feb-16
83.4904,29-Feb-16
85.2775,01-Mar-16
86.3673,02-Mar-16
87.1793,03-Mar-16
87.3213,04-Mar-16
87.1326,08-Mar-16
87.6113,09-Mar-16
87.2898,10-Mar-16
87.3806,11-Mar-16
87.703,14-Mar-16
87.439,15-Mar-16
87.5994,16-Mar-16
88.0341,17-Mar-16
88.7932,18-Mar-16
89.7579,21-Mar-16
