Net Asset Value,NAV date
27.25,07-Sep-17
27.12,08-Sep-17
27.26,11-Sep-17
27.53,12-Sep-17
27.47,13-Sep-17
27.58,14-Sep-17
27.55,15-Sep-17
27.72,18-Sep-17
27.75,19-Sep-17
27.63,20-Sep-17
27.72,21-Sep-17
27.35,22-Sep-17
27.05,25-Sep-17
27.1,26-Sep-17
26.75,27-Sep-17
26.85,28-Sep-17
26.99,29-Sep-17
27.03,03-Oct-17
27.23,04-Oct-17
27.21,05-Oct-17
27.59,06-Oct-17
27.55,09-Oct-17
27.59,10-Oct-17
27.54,11-Oct-17
27.81,12-Oct-17
27.81,13-Oct-17
28.07,16-Oct-17
28.14,17-Oct-17
28.09,18-Oct-17
27.98,23-Oct-17
28.02,24-Oct-17
28.69,25-Oct-17
28.97,26-Oct-17
28.93,27-Oct-17
28.97,30-Oct-17
28.74,31-Oct-17
28.85,01-Nov-17
28.86,02-Nov-17
28.89,03-Nov-17
28.95,06-Nov-17
28.66,07-Nov-17
28.67,08-Nov-17
28.62,09-Nov-17
28.94,10-Nov-17
28.84,13-Nov-17
28.66,14-Nov-17
28.35,15-Nov-17
28.57,16-Nov-17
28.64,17-Nov-17
28.7,20-Nov-17
28.88,21-Nov-17
28.93,22-Nov-17
28.95,23-Nov-17
29.12,24-Nov-17
29.16,27-Nov-17
28.91,28-Nov-17
28.99,29-Nov-17
28.78,30-Nov-17
28.46,01-Dec-17
28.51,04-Dec-17
28.39,05-Dec-17
28.12,06-Dec-17
28.61,07-Dec-17
28.87,08-Dec-17
29.08,11-Dec-17
28.85,12-Dec-17
28.71,13-Dec-17
28.87,14-Dec-17
29.04,15-Dec-17
29.37,18-Dec-17
29.5,19-Dec-17
29.5,20-Dec-17
29.51,21-Dec-17
29.63,22-Dec-17
29.75,26-Dec-17
29.84,27-Dec-17
29.69,28-Dec-17
29.74,29-Dec-17
29.7,01-Jan-18
29.63,02-Jan-18
29.58,03-Jan-18
29.82,04-Jan-18
29.84,05-Jan-18
30.01,08-Jan-18
30.06,09-Jan-18
29.98,10-Jan-18
30.05,11-Jan-18
29.99,12-Jan-18
29.85,15-Jan-18
29.76,16-Jan-18
29.98,17-Jan-18
29.97,18-Jan-18
30.06,19-Jan-18
29.94,22-Jan-18
30.23,23-Jan-18
30.24,24-Jan-18
30.14,25-Jan-18
30.06,29-Jan-18
30.14,30-Jan-18
29.93,31-Jan-18
29.98,01-Feb-18
29.47,02-Feb-18
29.52,05-Feb-18
29.13,06-Feb-18
29.14,07-Feb-18
29.49,08-Feb-18
29.27,09-Feb-18
29.38,12-Feb-18
29.24,14-Feb-18
29.33,15-Feb-18
29.16,16-Feb-18
28.81,19-Feb-18
28.77,20-Feb-18
28.61,21-Feb-18
28.68,22-Feb-18
28.98,23-Feb-18
28.98,26-Feb-18
28.99,27-Feb-18
28.88,28-Feb-18
28.82,01-Mar-18
28.77,05-Mar-18
28.42,06-Mar-18
28.24,07-Mar-18
28.33,08-Mar-18
28.28,09-Mar-18
28.91,12-Mar-18
29.07,13-Mar-18
28.91,14-Mar-18
28.77,15-Mar-18
28.37,16-Mar-18
28.12,19-Mar-18
28.19,20-Mar-18
28.29,21-Mar-18
28.12,22-Mar-18
28.01,23-Mar-18
27.99,26-Mar-18
28.12,27-Mar-18
27.94,28-Mar-18
28.11,02-Apr-18
28.34,03-Apr-18
28.01,04-Apr-18
28.33,05-Apr-18
28.29,06-Apr-18
28.39,09-Apr-18
28.38,10-Apr-18
28.32,11-Apr-18
28.3,12-Apr-18
28.32,13-Apr-18
28.4,16-Apr-18
28.52,17-Apr-18
28.63,18-Apr-18
28.68,19-Apr-18
28.71,20-Apr-18
28.94,23-Apr-18
28.94,24-Apr-18
28.9,25-Apr-18
28.88,26-Apr-18
29.08,27-Apr-18
29.24,30-Apr-18
29.02,02-May-18
29.15,03-May-18
28.81,04-May-18
29.2,07-May-18
29.13,08-May-18
29.04,09-May-18
28.88,10-May-18
28.75,11-May-18
28.8,14-May-18
28.65,15-May-18
28.59,16-May-18
28.45,17-May-18
28.12,18-May-18
27.92,21-May-18
28.01,22-May-18
27.86,23-May-18
28.09,24-May-18
28.4,25-May-18
28.81,28-May-18
28.88,29-May-18
28.87,30-May-18
29.04,31-May-18
28.8,01-Jun-18
28.66,04-Jun-18
28.45,05-Jun-18
28.84,06-Jun-18
28.95,07-Jun-18
29.2,08-Jun-18
29.32,11-Jun-18
29.39,12-Jun-18
29.51,13-Jun-18
29.45,14-Jun-18
29.45,15-Jun-18
29.49,18-Jun-18
29.19,19-Jun-18
29.22,20-Jun-18
28.99,21-Jun-18
29.39,22-Jun-18
29.24,25-Jun-18
29.25,26-Jun-18
28.88,27-Jun-18
28.81,28-Jun-18
29.17,29-Jun-18
28.95,02-Jul-18
29.23,03-Jul-18
29.2,04-Jul-18
29.04,05-Jul-18
28.97,06-Jul-18
29.24,09-Jul-18
29.44,10-Jul-18
29.32,11-Jul-18
29.39,12-Jul-18
29.27,13-Jul-18
29.05,16-Jul-18
29.34,17-Jul-18
29.23,18-Jul-18
29.25,19-Jul-18
29.4,20-Jul-18
29.65,23-Jul-18
29.79,24-Jul-18
29.61,25-Jul-18
29.76,26-Jul-18
30.13,27-Jul-18
30.35,30-Jul-18
30.36,31-Jul-18
30.46,01-Aug-18
30.43,02-Aug-18
30.71,03-Aug-18
30.64,06-Aug-18
30.54,07-Aug-18
30.61,08-Aug-18
30.69,09-Aug-18
30.48,10-Aug-18
30.58,13-Aug-18
30.88,14-Aug-18
31.13,16-Aug-18
31.26,17-Aug-18
31.21,20-Aug-18
31.28,21-Aug-18
31.39,23-Aug-18
31.27,24-Aug-18
31.6,27-Aug-18
31.48,28-Aug-18
31.43,29-Aug-18
31.82,30-Aug-18
31.98,31-Aug-18
31.76,03-Sep-18
31.57,04-Sep-18
31.62,05-Sep-18
31.87,06-Sep-18
32.07,07-Sep-18
31.63,10-Sep-18
31.38,11-Sep-18
31.69,12-Sep-18
32.05,14-Sep-18
31.8,17-Sep-18
31.56,18-Sep-18
31.63,19-Sep-18
31.64,21-Sep-18
31.12,24-Sep-18
31.21,25-Sep-18
30.99,26-Sep-18
30.92,27-Sep-18
30.76,28-Sep-18
31.01,01-Oct-18
30.57,03-Oct-18
29.87,04-Oct-18
28.99,05-Oct-18
29.13,08-Oct-18
28.97,09-Oct-18
29.02,10-Oct-18
28.62,11-Oct-18
29.12,12-Oct-18
29.26,15-Oct-18
29.4,16-Oct-18
29.24,17-Oct-18
29.2,19-Oct-18
29.1,22-Oct-18
28.68,23-Oct-18
28.86,24-Oct-18
28.78,25-Oct-18
28.54,26-Oct-18
29.15,29-Oct-18
29.03,30-Oct-18
29.49,31-Oct-18
29.35,01-Nov-18
29.6,02-Nov-18
29.52,05-Nov-18
29.5,06-Nov-18
29.68,09-Nov-18
29.28,12-Nov-18
29.34,13-Nov-18
29.12,14-Nov-18
29,15-Nov-18
29.17,16-Nov-18
29.29,19-Nov-18
29.03,20-Nov-18
28.94,21-Nov-18
28.64,22-Nov-18
28.66,26-Nov-18
28.65,27-Nov-18
28.38,28-Nov-18
28.49,29-Nov-18
28.55,30-Nov-18
28.44,03-Dec-18
28.38,04-Dec-18
27.86,05-Dec-18
27.62,06-Dec-18
27.51,07-Dec-18
27.22,10-Dec-18
27.54,11-Dec-18
28.06,12-Dec-18
28.18,13-Dec-18
28.42,14-Dec-18
28.59,17-Dec-18
28.81,18-Dec-18
29.04,19-Dec-18
28.97,20-Dec-18
28.64,21-Dec-18
28.53,24-Dec-18
28.55,26-Dec-18
28.67,27-Dec-18
28.94,28-Dec-18
28.95,31-Dec-18
29.04,01-Jan-19
28.72,02-Jan-19
28.41,03-Jan-19
28.63,04-Jan-19
28.73,07-Jan-19
28.9,08-Jan-19
28.91,09-Jan-19
28.88,10-Jan-19
28.84,11-Jan-19
28.67,14-Jan-19
28.95,15-Jan-19
29.04,16-Jan-19
28.88,17-Jan-19
28.41,18-Jan-19
28.37,21-Jan-19
28.46,22-Jan-19
28.24,23-Jan-19
28.28,24-Jan-19
28.19,25-Jan-19
27.98,28-Jan-19
28.03,29-Jan-19
27.99,30-Jan-19
28.36,31-Jan-19
28.26,01-Feb-19
27.96,04-Feb-19
27.83,05-Feb-19
28.21,06-Feb-19
28.37,07-Feb-19
28,08-Feb-19
27.83,11-Feb-19
27.85,12-Feb-19
27.58,13-Feb-19
27.42,14-Feb-19
27.47,15-Feb-19
27.3,18-Feb-19
27.25,19-Feb-19
27.69,20-Feb-19
27.76,21-Feb-19
28.01,22-Feb-19
28.22,25-Feb-19
28.28,26-Feb-19
28.21,27-Feb-19
28.38,28-Feb-19
28.62,01-Mar-19
29.01,05-Mar-19
29.21,06-Mar-19
29.03,07-Mar-19
29.03,08-Mar-19
29.54,11-Mar-19
29.74,12-Mar-19
29.42,13-Mar-19
29.63,14-Mar-19
29.9,15-Mar-19
29.92,18-Mar-19
30.18,19-Mar-19
30.06,20-Mar-19
30,22-Mar-19
29.86,25-Mar-19
30.15,26-Mar-19
30.02,27-Mar-19
30.36,28-Mar-19
30.43,29-Mar-19
30.64,01-Apr-19
30.81,02-Apr-19
30.44,03-Apr-19
30.48,04-Apr-19
30.58,05-Apr-19
30.43,08-Apr-19
30.64,09-Apr-19
30.46,10-Apr-19
30.5,11-Apr-19
30.67,12-Apr-19
30.77,15-Apr-19
30.85,16-Apr-19
30.68,18-Apr-19
30.43,22-Apr-19
30.35,23-Apr-19
30.69,24-Apr-19
30.5,25-Apr-19
30.69,26-Apr-19
30.74,30-Apr-19
30.62,02-May-19
30.64,03-May-19
30.58,06-May-19
30.3,07-May-19
29.95,08-May-19
29.78,09-May-19
29.7,10-May-19
29.09,13-May-19
29.55,14-May-19
29.34,15-May-19
29.39,16-May-19
29.48,17-May-19
30.29,20-May-19
29.88,21-May-19
30.05,22-May-19
29.91,23-May-19
30.42,24-May-19
30.73,27-May-19
30.76,28-May-19
30.61,29-May-19
30.77,30-May-19
30.71,31-May-19
30.96,03-Jun-19
30.85,04-Jun-19
30.38,06-Jun-19
30.4,07-Jun-19
30.5,10-Jun-19
30.51,11-Jun-19
30.45,12-Jun-19
30.48,13-Jun-19
30.23,14-Jun-19
29.85,17-Jun-19
30.01,18-Jun-19
29.88,19-Jun-19
30.16,20-Jun-19
30,21-Jun-19
30,24-Jun-19
30.23,25-Jun-19
30.39,26-Jun-19
30.44,27-Jun-19
30.38,28-Jun-19
30.46,01-Jul-19
30.53,02-Jul-19
30.49,03-Jul-19
30.65,04-Jul-19
30.08,05-Jul-19
29.52,08-Jul-19
29.72,09-Jul-19
29.43,10-Jul-19
29.61,11-Jul-19
29.6,12-Jul-19
29.74,15-Jul-19
29.94,16-Jul-19
29.93,17-Jul-19
29.67,18-Jul-19
29.33,19-Jul-19
29.44,22-Jul-19
29.53,23-Jul-19
29.4,24-Jul-19
29.43,25-Jul-19
29.33,26-Jul-19
29.06,29-Jul-19
28.82,30-Jul-19
29.04,31-Jul-19
28.63,01-Aug-19
28.53,02-Aug-19
28.31,05-Aug-19
28.44,06-Aug-19
28.16,07-Aug-19
28.63,08-Aug-19
28.63,09-Aug-19
28,13-Aug-19
28.2,14-Aug-19
28.25,16-Aug-19
28.3,19-Aug-19
28.27,20-Aug-19
27.95,21-Aug-19
27.55,22-Aug-19
28.01,23-Aug-19
28.24,26-Aug-19
28.32,27-Aug-19
28.09,28-Aug-19
28.13,29-Aug-19
28.35,30-Aug-19
27.82,03-Sep-19
27.98,04-Sep-19
28.28,05-Sep-19
28.52,06-Sep-19
28.59,09-Sep-19
28.57,11-Sep-19
28.37,12-Sep-19
28.56,13-Sep-19
28.45,16-Sep-19
28.06,17-Sep-19
28.15,18-Sep-19
27.93,19-Sep-19
28.79,20-Sep-19
29.1,23-Sep-19
29.02,24-Sep-19
28.54,25-Sep-19
28.79,26-Sep-19
28.72,27-Sep-19
28.87,30-Sep-19
28.51,01-Oct-19
28.52,03-Oct-19
28.38,04-Oct-19
28.17,07-Oct-19
28.38,09-Oct-19
28.35,10-Oct-19
28.39,11-Oct-19
28.58,14-Oct-19
28.63,15-Oct-19
28.57,16-Oct-19
28.84,17-Oct-19
28.93,18-Oct-19
28.48,22-Oct-19
28.46,23-Oct-19
28.29,24-Oct-19
28.25,25-Oct-19
28.73,29-Oct-19
29.18,30-Oct-19
29.46,31-Oct-19
29.42,01-Nov-19
29.43,04-Nov-19
29.42,05-Nov-19
29.36,06-Nov-19
29.45,07-Nov-19
29.08,08-Nov-19
29.17,11-Nov-19
28.78,13-Nov-19
28.85,14-Nov-19
28.94,15-Nov-19
29.12,18-Nov-19
29.31,19-Nov-19
29.38,20-Nov-19
29.06,21-Nov-19
29.07,22-Nov-19
29.44,25-Nov-19
29.14,26-Nov-19
29.24,27-Nov-19
29.38,28-Nov-19
29.3,29-Nov-19
29.29,02-Dec-19
29.05,03-Dec-19
29.18,04-Dec-19
28.97,05-Dec-19
28.63,06-Dec-19
28.61,09-Dec-19
28.34,10-Dec-19
28.52,11-Dec-19
28.58,12-Dec-19
28.74,13-Dec-19
28.57,16-Dec-19
28.78,17-Dec-19
28.89,18-Dec-19
28.97,19-Dec-19
28.95,20-Dec-19
28.93,23-Dec-19
28.91,24-Dec-19
28.76,26-Dec-19
28.94,27-Dec-19
29.04,30-Dec-19
29.06,31-Dec-19
29.15,01-Jan-20
29.33,02-Jan-20
29.39,03-Jan-20
29.08,06-Jan-20
29.15,07-Jan-20
29.13,08-Jan-20
29.22,09-Jan-20
29.37,10-Jan-20
29.7,13-Jan-20
29.87,14-Jan-20
29.95,15-Jan-20
29.92,16-Jan-20
30,17-Jan-20
29.81,20-Jan-20
29.72,21-Jan-20
29.64,22-Jan-20
29.99,23-Jan-20
30.04,24-Jan-20
29.8,27-Jan-20
29.57,28-Jan-20
29.72,29-Jan-20
29.41,30-Jan-20
29.23,31-Jan-20
28.54,03-Feb-20
29.02,04-Feb-20
29.2,05-Feb-20
29.44,06-Feb-20
29.48,07-Feb-20
29.05,10-Feb-20
29.17,11-Feb-20
29.15,12-Feb-20
29.18,13-Feb-20
29.02,14-Feb-20
28.79,17-Feb-20
28.71,18-Feb-20
28.88,19-Feb-20
28.94,20-Feb-20
28.58,24-Feb-20
28.43,25-Feb-20
28.11,26-Feb-20
27.93,27-Feb-20
27.13,28-Feb-20
26.89,02-Mar-20
27.46,03-Mar-20
27.52,04-Mar-20
27.65,05-Mar-20
27.1,06-Mar-20
26.36,09-Mar-20
26,11-Mar-20
24.06,12-Mar-20
24.94,13-Mar-20
23.41,16-Mar-20
23.01,17-Mar-20
22.18,18-Mar-20
21.89,19-Mar-20
23.03,20-Mar-20
20.79,23-Mar-20
20.99,24-Mar-20
21.62,25-Mar-20
22.2,26-Mar-20
22.21,27-Mar-20
21.73,30-Mar-20
22.67,31-Mar-20
21.99,01-Apr-20
21.99,01-Apr-20
22.02,03-Apr-20
22.02,03-Apr-20
23.57,07-Apr-20
23.57,07-Apr-20
23.74,08-Apr-20
23.74,08-Apr-20
24.68,09-Apr-20
24.68,09-Apr-20
24.63,13-Apr-20
24.63,13-Apr-20
24.8,15-Apr-20
24.8,15-Apr-20
25.08,16-Apr-20
25.08,16-Apr-20
25.25,17-Apr-20
25.25,17-Apr-20
25.32,20-Apr-20
25.32,20-Apr-20
24.61,21-Apr-20
24.61,21-Apr-20
24.9,22-Apr-20
24.9,22-Apr-20
25.09,23-Apr-20
25.09,23-Apr-20
24.72,24-Apr-20
24.72,24-Apr-20
24.82,27-Apr-20
24.82,27-Apr-20
24.71,28-Apr-20
24.71,28-Apr-20
25.16,29-Apr-20
25.16,29-Apr-20
25.98,30-Apr-20
25.98,30-Apr-20
25.25,04-May-20
25.25,04-May-20
25.14,05-May-20
25.14,05-May-20
25.29,06-May-20
25.29,06-May-20
25.03,07-May-20
25.03,07-May-20
24.97,08-May-20
24.97,08-May-20
25.17,11-May-20
25.17,11-May-20
25.46,12-May-20
25.46,12-May-20
25.73,13-May-20
25.73,13-May-20
25.22,14-May-20
25.22,14-May-20
25.24,15-May-20
25.24,15-May-20
24.66,18-May-20
24.66,18-May-20
25.21,19-May-20
25.21,19-May-20
25.67,20-May-20
25.67,20-May-20
25.99,21-May-20
25.99,21-May-20
26.07,22-May-20
26.07,22-May-20
26.01,26-May-20
26.01,26-May-20
26.24,27-May-20
26.24,27-May-20
26.47,28-May-20
26.47,28-May-20
26.85,29-May-20
26.85,29-May-20
27.34,01-Jun-20
27.34,01-Jun-20
27.54,02-Jun-20
27.54,02-Jun-20
27.54,03-Jun-20
27.54,03-Jun-20
27.82,04-Jun-20
27.82,04-Jun-20
28.2,05-Jun-20
28.2,05-Jun-20
28.3,08-Jun-20
28.3,08-Jun-20
28.1,09-Jun-20
28.1,09-Jun-20
28.18,10-Jun-20
28.18,10-Jun-20
27.71,11-Jun-20
27.71,11-Jun-20
27.96,12-Jun-20
27.96,12-Jun-20
27.72,15-Jun-20
27.72,15-Jun-20
27.74,16-Jun-20
27.74,16-Jun-20
27.65,17-Jun-20
27.65,17-Jun-20
27.98,18-Jun-20
27.98,18-Jun-20
28.04,19-Jun-20
28.04,19-Jun-20
28.28,22-Jun-20
28.28,22-Jun-20
28.71,23-Jun-20
28.71,23-Jun-20
28.38,24-Jun-20
28.38,24-Jun-20
28.5,25-Jun-20
28.5,25-Jun-20
28.65,26-Jun-20
28.42,29-Jun-20
28.4,30-Jun-20
28.41,01-Jul-20
28.85,02-Jul-20
29.04,03-Jul-20
29.39,06-Jul-20
29.29,07-Jul-20
29.05,08-Jul-20
29.32,09-Jul-20
29.17,10-Jul-20
29.41,13-Jul-20
28.97,14-Jul-20
29.11,15-Jul-20
29.47,16-Jul-20
29.74,17-Jul-20
29.84,20-Jul-20
29.92,21-Jul-20
29.92,22-Jul-20
30.13,23-Jul-20
30.03,24-Jul-20
29.88,27-Jul-20
30.3,28-Jul-20
30.27,29-Jul-20
30.13,30-Jul-20
30.36,31-Jul-20
30.05,03-Aug-20
30.11,04-Aug-20
30.25,05-Aug-20
30.51,06-Aug-20
30.49,07-Aug-20
30.85,10-Aug-20
30.84,11-Aug-20
30.84,12-Aug-20
30.88,13-Aug-20
30.58,14-Aug-20
30.96,17-Aug-20
31.11,18-Aug-20
31.2,19-Aug-20
31.27,20-Aug-20
31.48,21-Aug-20
31.5,24-Aug-20
31.55,25-Aug-20
31.61,26-Aug-20
31.67,27-Aug-20
31.82,28-Aug-20
30.93,31-Aug-20
31.2,01-Sep-20
31.44,02-Sep-20
31.51,03-Sep-20
30.98,04-Sep-20
30.8,07-Sep-20
30.51,08-Sep-20
30.45,09-Sep-20
30.61,10-Sep-20
30.74,11-Sep-20
30.96,14-Sep-20
31.1,15-Sep-20
31.28,16-Sep-20
31.18,17-Sep-20
31.44,18-Sep-20
30.63,21-Sep-20
30.49,22-Sep-20
30.23,23-Sep-20
29.2,24-Sep-20
30.02,25-Sep-20
30.58,28-Sep-20
30.29,29-Sep-20
30.13,30-Sep-20
30.33,01-Oct-20
30.51,05-Oct-20
30.76,06-Oct-20
30.51,07-Oct-20
30.67,08-Oct-20
30.82,09-Oct-20
30.55,12-Oct-20
30.61,13-Oct-20
30.33,14-Oct-20
29.77,15-Oct-20
29.93,16-Oct-20
30.22,19-Oct-20
30.31,20-Oct-20
30.51,21-Oct-20
30.69,22-Oct-20
30.83,23-Oct-20
30.48,26-Oct-20
30.56,27-Oct-20
30.41,28-Oct-20
30.26,29-Oct-20
30.29,30-Oct-20
30.54,02-Nov-20
30.61,03-Nov-20
30.77,04-Nov-20
31.31,05-Nov-20
31.38,06-Nov-20
31.73,09-Nov-20
31.62,10-Nov-20
32.17,11-Nov-20
32.16,12-Nov-20
32.1,13-Nov-20
32.25,17-Nov-20
32.57,18-Nov-20
32.46,19-Nov-20
32.84,20-Nov-20
33.11,23-Nov-20
33.44,24-Nov-20
33,25-Nov-20
33.3,26-Nov-20
33.45,27-Nov-20
33.99,01-Dec-20
34.25,02-Dec-20
34.46,03-Dec-20
34.8,04-Dec-20
35.16,07-Dec-20
35.16,08-Dec-20
35.46,09-Dec-20
