Net Asset Value,NAV date
47.3712,27-Jun-18
47.2998,28-Jun-18
47.3408,29-Jun-18
47.3657,02-Jul-18
47.3937,03-Jul-18
47.4387,04-Jul-18
47.4008,05-Jul-18
47.4142,06-Jul-18
47.4356,09-Jul-18
47.4411,10-Jul-18
47.4638,11-Jul-18
47.5576,12-Jul-18
47.5613,13-Jul-18
47.5701,16-Jul-18
47.6285,17-Jul-18
47.6446,18-Jul-18
47.6337,19-Jul-18
47.6315,20-Jul-18
47.6301,23-Jul-18
47.6469,24-Jul-18
47.6405,25-Jul-18
47.6578,26-Jul-18
47.6556,27-Jul-18
47.6654,30-Jul-18
47.6973,31-Jul-18
47.7777,01-Aug-18
47.7889,02-Aug-18
47.7612,03-Aug-18
47.7807,06-Aug-18
47.7829,07-Aug-18
47.7976,08-Aug-18
47.8219,09-Aug-18
47.8388,10-Aug-18
47.8039,13-Aug-18
47.8091,14-Aug-18
47.7839,16-Aug-18
47.8302,20-Aug-18
47.8493,21-Aug-18
47.8419,23-Aug-18
47.8527,24-Aug-18
47.8612,27-Aug-18
47.856,28-Aug-18
47.8564,29-Aug-18
47.8285,30-Aug-18
47.8161,31-Aug-18
47.8254,03-Sep-18
47.776,04-Sep-18
47.7431,05-Sep-18
47.7471,06-Sep-18
47.7673,07-Sep-18
47.7025,10-Sep-18
47.6921,11-Sep-18
47.714,12-Sep-18
47.7461,14-Sep-18
47.7676,17-Sep-18
47.7685,18-Sep-18
47.7577,19-Sep-18
47.767,21-Sep-18
47.7037,24-Sep-18
47.6588,25-Sep-18
47.6806,26-Sep-18
47.7483,27-Sep-18
47.7943,28-Sep-18
47.8403,01-Oct-18
47.8145,03-Oct-18
47.7495,04-Oct-18
47.8636,05-Oct-18
47.9078,08-Oct-18
47.8695,09-Oct-18
47.9152,10-Oct-18
47.9611,11-Oct-18
47.9724,12-Oct-18
48.0498,15-Oct-18
48.0932,16-Oct-18
48.0727,17-Oct-18
48.0908,19-Oct-18
48.1031,22-Oct-18
48.1211,23-Oct-18
48.1425,24-Oct-18
48.1324,25-Oct-18
48.1351,26-Oct-18
48.1902,29-Oct-18
48.1812,30-Oct-18
48.1707,31-Oct-18
48.1976,01-Nov-18
48.2455,02-Nov-18
48.2707,05-Nov-18
48.2835,06-Nov-18
48.3268,09-Nov-18
48.3399,12-Nov-18
48.3818,13-Nov-18
48.42,14-Nov-18
48.4414,15-Nov-18
48.4195,16-Nov-18
48.4742,19-Nov-18
48.4895,20-Nov-18
48.5827,22-Nov-18
48.6378,26-Nov-18
48.6385,27-Nov-18
48.714,28-Nov-18
48.8172,29-Nov-18
48.8682,30-Nov-18
48.8681,03-Dec-18
48.9479,04-Dec-18
49.1507,05-Dec-18
49.2066,06-Dec-18
49.1675,07-Dec-18
49.0053,10-Dec-18
49.0349,11-Dec-18
49.1741,12-Dec-18
49.146,13-Dec-18
49.0977,14-Dec-18
49.1182,17-Dec-18
49.2353,18-Dec-18
49.5119,19-Dec-18
49.5262,20-Dec-18
49.5164,21-Dec-18
49.5155,24-Dec-18
49.6163,26-Dec-18
49.6128,27-Dec-18
49.4286,28-Dec-18
49.4743,31-Dec-18
49.3821,01-Jan-19
49.5021,02-Jan-19
49.3939,03-Jan-19
49.3514,04-Jan-19
49.2963,07-Jan-19
49.3921,08-Jan-19
49.388,09-Jan-19
49.3849,10-Jan-19
49.4045,11-Jan-19
49.5388,14-Jan-19
49.4956,15-Jan-19
49.3753,16-Jan-19
49.3809,17-Jan-19
49.3074,18-Jan-19
49.2606,21-Jan-19
49.3197,22-Jan-19
49.2923,23-Jan-19
49.3117,24-Jan-19
49.3348,25-Jan-19
49.3718,28-Jan-19
49.3792,29-Jan-19
49.3668,30-Jan-19
49.4232,31-Jan-19
49.3011,01-Feb-19
49.2773,04-Feb-19
49.2904,05-Feb-19
49.3266,06-Feb-19
49.4858,07-Feb-19
49.5142,08-Feb-19
49.5442,11-Feb-19
49.4983,12-Feb-19
49.6747,13-Feb-19
49.6609,14-Feb-19
49.6303,15-Feb-19
49.6194,18-Feb-19
49.6433,20-Feb-19
49.6519,21-Feb-19
49.6224,22-Feb-19
49.6487,25-Feb-19
49.6349,26-Feb-19
49.5477,27-Feb-19
49.6001,28-Feb-19
49.6564,01-Mar-19
49.71,05-Mar-19
49.7398,06-Mar-19
49.7984,07-Mar-19
49.8479,08-Mar-19
49.9048,11-Mar-19
49.9913,12-Mar-19
50.0092,13-Mar-19
50.1703,14-Mar-19
50.2061,15-Mar-19
50.2779,18-Mar-19
50.2322,19-Mar-19
50.3089,20-Mar-19
50.3931,22-Mar-19
50.5283,25-Mar-19
50.5564,26-Mar-19
50.6045,27-Mar-19
50.702,28-Mar-19
50.8069,29-Mar-19
50.9812,02-Apr-19
50.9422,03-Apr-19
50.805,04-Apr-19
50.7897,05-Apr-19
50.6898,08-Apr-19
50.7085,09-Apr-19
50.7382,10-Apr-19
50.7275,11-Apr-19
50.6864,12-Apr-19
50.69,15-Apr-19
50.6885,16-Apr-19
50.709,18-Apr-19
50.6395,22-Apr-19
50.6537,23-Apr-19
50.7216,24-Apr-19
50.7021,25-Apr-19
50.7392,26-Apr-19
50.7816,30-Apr-19
50.8051,02-May-19
50.8042,03-May-19
50.8404,06-May-19
50.8591,07-May-19
50.8818,08-May-19
50.8791,09-May-19
50.875,10-May-19
50.9303,13-May-19
50.9821,14-May-19
50.9869,15-May-19
50.9876,16-May-19
51.0136,17-May-19
51.1338,20-May-19
51.1269,21-May-19
51.1703,22-May-19
51.2381,23-May-19
51.2947,24-May-19
51.4692,27-May-19
51.5725,28-May-19
51.6055,29-May-19
51.5879,30-May-19
51.7942,31-May-19
51.8876,03-Jun-19
51.8537,04-Jun-19
52.0814,06-Jun-19
51.9897,07-Jun-19
