Net Asset Value,NAV date
37.673,14-Jul-14
38.594,15-Jul-14
38.966,16-Jul-14
39.372,17-Jul-14
39.348,18-Jul-14
39.206,21-Jul-14
39.331,22-Jul-14
39.451,23-Jul-14
39.553,24-Jul-14
38.967,25-Jul-14
38.608,28-Jul-14
38.78,30-Jul-14
38.653,31-Jul-14
38.356,01-Aug-14
38.796,04-Aug-14
38.934,05-Aug-14
38.636,06-Aug-14
38.436,07-Aug-14
37.909,08-Aug-14
38.298,11-Aug-14
38.842,12-Aug-14
38.458,13-Aug-14
38.933,14-Aug-14
39.903,18-Aug-14
40.372,19-Aug-14
40.343,20-Aug-14
40.548,21-Aug-14
40.78,22-Aug-14
40.492,25-Aug-14
40.214,26-Aug-14
40.521,27-Aug-14
40.429,28-Aug-14
41.07,01-Sep-14
41.237,02-Sep-14
41.53,03-Sep-14
41.277,04-Sep-14
41.586,05-Sep-14
42.068,08-Sep-14
41.927,09-Sep-14
41.912,10-Sep-14
42.286,11-Sep-14
42.719,12-Sep-14
42.656,15-Sep-14
41.414,16-Sep-14
41.675,17-Sep-14
42.477,18-Sep-14
42.356,19-Sep-14
42.388,22-Sep-14
41.455,23-Sep-14
40.953,24-Sep-14
40.13,25-Sep-14
40.613,26-Sep-14
40.687,29-Sep-14
40.781,30-Sep-14
40.79,01-Oct-14
40.123,07-Oct-14
40.148,08-Oct-14
40.87,09-Oct-14
40.389,10-Oct-14
40.57,13-Oct-14
40.485,14-Oct-14
39.713,16-Oct-14
39.829,17-Oct-14
40.432,20-Oct-14
40.644,21-Oct-14
41.099,22-Oct-14
40.974,27-Oct-14
41.272,28-Oct-14
41.505,29-Oct-14
41.763,30-Oct-14
42.513,31-Oct-14
42.61,03-Nov-14
42.794,05-Nov-14
42.696,07-Nov-14
42.662,10-Nov-14
42.866,11-Nov-14
42.891,12-Nov-14
42.513,13-Nov-14
42.877,14-Nov-14
43.31,17-Nov-14
43.407,18-Nov-14
42.973,19-Nov-14
43.118,20-Nov-14
43.445,21-Nov-14
43.88,24-Nov-14
43.318,25-Nov-14
43.537,26-Nov-14
43.617,27-Nov-14
44.388,28-Nov-14
44.226,01-Dec-14
44.243,02-Dec-14
44.585,03-Dec-14
45.038,04-Dec-14
44.85,05-Dec-14
43.962,08-Dec-14
43.214,09-Dec-14
43.668,10-Dec-14
43.375,11-Dec-14
43.056,12-Dec-14
42.714,15-Dec-14
41.806,16-Dec-14
41.753,17-Dec-14
42.738,18-Dec-14
42.895,19-Dec-14
43.223,22-Dec-14
42.988,23-Dec-14
42.684,24-Dec-14
42.783,26-Dec-14
42.919,29-Dec-14
43.1,30-Dec-14
43.476,31-Dec-14
43.582,01-Jan-15
43.945,02-Jan-15
44.011,05-Jan-15
42.708,06-Jan-15
42.756,07-Jan-15
43.487,08-Jan-15
43.631,09-Jan-15
43.796,12-Jan-15
43.843,13-Jan-15
43.644,14-Jan-15
44.52,15-Jan-15
44.326,16-Jan-15
44.462,19-Jan-15
44.877,20-Jan-15
45.3,21-Jan-15
45.448,22-Jan-15
45.705,23-Jan-15
46.15,27-Jan-15
46.237,28-Jan-15
46.035,29-Jan-15
45.274,30-Jan-15
45.271,02-Feb-15
44.832,03-Feb-15
44.582,04-Feb-15
44.138,05-Feb-15
43.664,06-Feb-15
42.765,09-Feb-15
43.184,10-Feb-15
43.848,11-Feb-15
44.196,12-Feb-15
44.705,13-Feb-15
44.71,16-Feb-15
45.096,18-Feb-15
45.194,19-Feb-15
45.023,20-Feb-15
44.524,23-Feb-15
44.301,24-Feb-15
44.361,25-Feb-15
43.759,26-Feb-15
44.745,27-Feb-15
45.738,02-Mar-15
45.926,03-Mar-15
45.294,04-Mar-15
45.196,05-Mar-15
44.252,09-Mar-15
44.095,10-Mar-15
43.936,11-Mar-15
44.448,12-Mar-15
43.83,13-Mar-15
43.678,16-Mar-15
44.068,17-Mar-15
44.064,18-Mar-15
43.704,19-Mar-15
43.19,20-Mar-15
42.958,23-Mar-15
42.848,24-Mar-15
42.637,25-Mar-15
41.974,26-Mar-15
42.076,27-Mar-15
42.932,30-Mar-15
42.986,31-Mar-15
43.562,01-Apr-15
43.81,06-Apr-15
43.82,07-Apr-15
44.197,08-Apr-15
44.573,09-Apr-15
44.842,10-Apr-15
45.082,13-Apr-15
44.763,15-Apr-15
44.581,16-Apr-15
44.036,17-Apr-15
43.467,20-Apr-15
43.297,21-Apr-15
43.341,22-Apr-15
43.183,23-Apr-15
42.495,24-Apr-15
41.716,27-Apr-15
42.488,28-Apr-15
42.522,29-Apr-15
42.473,30-Apr-15
43.297,04-May-15
43.176,05-May-15
41.797,06-May-15
41.145,07-May-15
41.682,08-May-15
42.634,11-May-15
41.543,12-May-15
42.08,13-May-15
42.504,14-May-15
42.675,15-May-15
43.163,18-May-15
43.27,19-May-15
43.298,20-May-15
43.126,21-May-15
43.019,22-May-15
42.838,25-May-15
42.761,26-May-15
42.821,27-May-15
42.927,28-May-15
43.593,29-May-15
43.681,01-Jun-15
42.747,02-Jun-15
42.102,03-Jun-15
42.081,04-Jun-15
42.054,05-Jun-15
41.549,08-Jun-15
41.825,09-Jun-15
42.113,10-Jun-15
41.26,11-Jun-15
41.42,12-Jun-15
41.461,15-Jun-15
41.537,16-Jun-15
41.73,17-Jun-15
42.047,18-Jun-15
42.321,19-Jun-15
42.963,22-Jun-15
43.3,23-Jun-15
42.882,24-Jun-15
43.035,25-Jun-15
43.022,26-Jun-15
42.483,29-Jun-15
42.773,30-Jun-15
43.311,01-Jul-15
43.368,02-Jul-15
43.514,03-Jul-15
43.874,06-Jul-15
43.982,07-Jul-15
43.315,08-Jul-15
43.211,09-Jul-15
43.639,10-Jul-15
44.228,13-Jul-15
44.212,14-Jul-15
44.513,15-Jul-15
44.975,16-Jul-15
45.18,17-Jul-15
45.155,20-Jul-15
44.788,21-Jul-15
45.33,22-Jul-15
45.313,23-Jul-15
44.759,24-Jul-15
43.82,27-Jul-15
43.853,28-Jul-15
44.279,29-Jul-15
44.891,30-Jul-15
45.332,31-Jul-15
45.624,03-Aug-15
46.001,04-Aug-15
46.228,05-Aug-15
46.214,06-Aug-15
46.182,07-Aug-15
46.02,10-Aug-15
45.392,11-Aug-15
44.391,12-Aug-15
44.14,13-Aug-15
45.156,14-Aug-15
45.628,17-Aug-15
45.826,18-Aug-15
45.728,19-Aug-15
44.492,20-Aug-15
44.061,21-Aug-15
40.329,24-Aug-15
41.053,25-Aug-15
40.958,26-Aug-15
42.074,27-Aug-15
42.099,28-Aug-15
41.786,31-Aug-15
40.423,01-Sep-15
40.077,02-Sep-15
40.651,03-Sep-15
39.825,04-Sep-15
39.135,07-Sep-15
40.022,08-Sep-15
40.845,09-Sep-15
40.814,10-Sep-15
40.895,11-Sep-15
41.538,14-Sep-15
41.238,15-Sep-15
41.453,16-Sep-15
41.971,18-Sep-15
42.291,21-Sep-15
41.459,22-Sep-15
41.568,23-Sep-15
41.64,24-Sep-15
41.189,28-Sep-15
41.253,29-Sep-15
41.557,30-Sep-15
41.459,01-Oct-15
