Net Asset Value,NAV date
22.023,22-Oct-18
21.826,23-Oct-18
21.914,24-Oct-18
21.739,25-Oct-18
21.673,26-Oct-18
22.018,29-Oct-18
22.019,30-Oct-18
22.291,31-Oct-18
22.361,01-Nov-18
22.645,02-Nov-18
22.659,05-Nov-18
22.637,06-Nov-18
22.771,09-Nov-18
22.589,12-Nov-18
22.671,13-Nov-18
22.721,14-Nov-18
22.819,15-Nov-18
22.896,16-Nov-18
22.97,19-Nov-18
22.854,20-Nov-18
22.834,21-Nov-18
22.753,22-Nov-18
22.841,26-Nov-18
22.953,27-Nov-18
22.959,28-Nov-18
23.121,29-Nov-18
23.131,30-Nov-18
23.173,03-Dec-18
23.247,04-Dec-18
23.093,05-Dec-18
22.866,06-Dec-18
22.905,07-Dec-18
22.604,10-Dec-18
22.711,11-Dec-18
23.057,12-Dec-18
23.201,13-Dec-18
23.285,14-Dec-18
23.402,17-Dec-18
23.476,18-Dec-18
23.603,19-Dec-18
23.568,20-Dec-18
23.314,21-Dec-18
23.147,24-Dec-18
23.18,26-Dec-18
23.252,27-Dec-18
23.319,28-Dec-18
23.426,31-Dec-18
23.491,01-Jan-19
23.339,02-Jan-19
23.156,03-Jan-19
23.194,04-Jan-19
23.227,07-Jan-19
23.301,08-Jan-19
23.343,09-Jan-19
23.349,10-Jan-19
23.271,11-Jan-19
23.172,14-Jan-19
23.344,15-Jan-19
23.378,16-Jan-19
23.365,17-Jan-19
23.258,18-Jan-19
23.241,21-Jan-19
23.178,22-Jan-19
23.074,23-Jan-19
23.071,24-Jan-19
22.989,25-Jan-19
22.726,28-Jan-19
22.737,29-Jan-19
22.821,30-Jan-19
23.044,31-Jan-19
23.026,01-Feb-19
22.992,04-Feb-19
22.987,05-Feb-19
23.137,06-Feb-19
23.192,07-Feb-19
22.981,08-Feb-19
22.787,11-Feb-19
22.715,12-Feb-19
22.652,13-Feb-19
22.596,14-Feb-19
22.554,15-Feb-19
22.414,18-Feb-19
22.458,19-Feb-19
22.652,20-Feb-19
22.797,21-Feb-19
22.829,22-Feb-19
22.972,25-Feb-19
22.869,26-Feb-19
22.851,27-Feb-19
22.898,28-Feb-19
23.09,01-Mar-19
23.432,05-Mar-19
23.56,06-Mar-19
23.599,07-Mar-19
23.618,08-Mar-19
23.845,11-Mar-19
24.084,12-Mar-19
24.1,13-Mar-19
24.096,14-Mar-19
24.213,15-Mar-19
24.225,18-Mar-19
24.33,19-Mar-19
24.304,20-Mar-19
24.234,22-Mar-19
24.028,25-Mar-19
24.218,26-Mar-19
24.212,27-Mar-19
24.406,28-Mar-19
24.586,29-Mar-19
24.615,01-Apr-19
24.677,02-Apr-19
24.541,03-Apr-19
24.486,04-Apr-19
24.607,05-Apr-19
24.52,08-Apr-19
24.593,09-Apr-19
24.523,10-Apr-19
24.514,11-Apr-19
24.6,12-Apr-19
24.638,15-Apr-19
24.828,16-Apr-19
24.764,18-Apr-19
24.488,22-Apr-19
24.484,23-Apr-19
24.658,24-Apr-19
24.587,25-Apr-19
24.734,26-Apr-19
24.748,30-Apr-19
24.693,02-May-19
24.66,03-May-19
24.499,06-May-19
24.34,07-May-19
24.157,08-May-19
24.08,09-May-19
24.101,10-May-19
23.845,13-May-19
23.981,14-May-19
23.941,15-May-19
24.063,16-May-19
24.232,17-May-19
25,20-May-19
24.823,21-May-19
24.906,22-May-19
24.92,23-May-19
25.304,24-May-19
25.582,27-May-19
25.613,28-May-19
25.517,29-May-19
25.604,30-May-19
25.618,31-May-19
25.798,03-Jun-19
25.712,04-Jun-19
25.363,06-Jun-19
25.398,07-Jun-19
25.46,10-Jun-19
25.545,11-Jun-19
25.423,12-Jun-19
25.435,13-Jun-19
25.318,14-Jun-19
25.057,17-Jun-19
25.15,18-Jun-19
25.111,19-Jun-19
25.372,20-Jun-19
25.232,21-Jun-19
25.195,24-Jun-19
25.343,25-Jun-19
25.472,26-Jun-19
25.495,27-Jun-19
25.481,28-Jun-19
25.558,01-Jul-19
25.61,02-Jul-19
25.608,03-Jul-19
25.666,04-Jul-19
25.49,05-Jul-19
25.087,08-Jul-19
25.113,09-Jul-19
25.027,10-Jul-19
