Net Asset Value,NAV date
25.1124,05-May-14
25.1159,06-May-14
25.1185,07-May-14
25.1301,08-May-14
25.1533,09-May-14
25.1844,12-May-14
25.1836,13-May-14
25.2039,15-May-14
25.2345,16-May-14
25.2464,19-May-14
25.2549,20-May-14
25.2765,21-May-14
25.2935,22-May-14
25.3329,23-May-14
25.3401,26-May-14
25.3531,27-May-14
25.3551,28-May-14
25.3707,29-May-14
25.3833,30-May-14
25.3919,02-Jun-14
25.4306,03-Jun-14
25.4574,04-Jun-14
25.4815,05-Jun-14
25.4963,06-Jun-14
25.5227,09-Jun-14
25.5224,10-Jun-14
25.5235,11-Jun-14
25.5284,12-Jun-14
25.5293,13-Jun-14
25.5229,16-Jun-14
25.5313,17-Jun-14
25.523,18-Jun-14
25.5193,19-Jun-14
25.5104,20-Jun-14
25.5135,23-Jun-14
25.5223,24-Jun-14
25.5298,25-Jun-14
25.5421,26-Jun-14
25.5443,27-Jun-14
25.5628,30-Jun-14
25.5978,02-Jul-14
25.6023,03-Jul-14
25.6098,04-Jul-14
25.6249,07-Jul-14
25.6222,08-Jul-14
25.6261,09-Jul-14
25.626,10-Jul-14
25.5682,11-Jul-14
25.5538,14-Jul-14
25.5689,15-Jul-14
25.5846,16-Jul-14
25.6005,17-Jul-14
25.6034,18-Jul-14
25.6378,21-Jul-14
25.6605,22-Jul-14
25.6837,23-Jul-14
25.7037,24-Jul-14
25.7101,25-Jul-14
25.7189,28-Jul-14
25.7173,30-Jul-14
25.729,31-Jul-14
25.7238,01-Aug-14
25.7432,04-Aug-14
25.7156,05-Aug-14
25.6983,06-Aug-14
25.7043,07-Aug-14
25.7008,08-Aug-14
25.7282,11-Aug-14
25.7321,12-Aug-14
25.7518,13-Aug-14
25.7653,14-Aug-14
25.7966,19-Aug-14
25.8214,20-Aug-14
25.8191,21-Aug-14
25.8245,22-Aug-14
25.8331,25-Aug-14
25.8425,26-Aug-14
25.8558,27-Aug-14
25.8624,28-Aug-14
25.8906,01-Sep-14
25.8996,02-Sep-14
25.9134,03-Sep-14
25.9192,04-Sep-14
25.9292,05-Sep-14
25.9509,08-Sep-14
25.9543,09-Sep-14
25.9531,10-Sep-14
25.9656,11-Sep-14
25.9711,12-Sep-14
25.9908,15-Sep-14
25.9969,16-Sep-14
26.0062,17-Sep-14
26.0265,18-Sep-14
26.0319,19-Sep-14
26.0619,22-Sep-14
26.0612,23-Sep-14
26.0683,24-Sep-14
26.0762,25-Sep-14
26.1034,26-Sep-14
26.1084,29-Sep-14
26.1075,30-Sep-14
26.1203,01-Oct-14
26.168,07-Oct-14
26.1899,08-Oct-14
26.1819,09-Oct-14
26.2011,10-Oct-14
26.2285,13-Oct-14
26.2512,14-Oct-14
26.2856,16-Oct-14
26.2913,17-Oct-14
26.321,20-Oct-14
26.3361,21-Oct-14
26.3562,22-Oct-14
26.4021,27-Oct-14
26.4159,28-Oct-14
26.4288,29-Oct-14
26.4513,30-Oct-14
26.4762,31-Oct-14
26.5069,03-Nov-14
26.5598,05-Nov-14
26.5702,07-Nov-14
26.6004,10-Nov-14
26.6054,11-Nov-14
26.6157,12-Nov-14
26.5943,13-Nov-14
26.6002,14-Nov-14
26.6319,17-Nov-14
26.65,18-Nov-14
26.6586,19-Nov-14
26.6662,20-Nov-14
26.6684,21-Nov-14
26.6847,24-Nov-14
26.6953,25-Nov-14
26.6999,26-Nov-14
26.7052,27-Nov-14
26.7355,28-Nov-14
26.7668,01-Dec-14
26.8124,02-Dec-14
26.8207,03-Dec-14
26.8285,04-Dec-14
26.8359,05-Dec-14
26.8629,08-Dec-14
26.8833,09-Dec-14
26.8778,10-Dec-14
26.8952,11-Dec-14
26.9136,12-Dec-14
26.9325,15-Dec-14
26.8417,16-Dec-14
26.8398,17-Dec-14
26.8643,18-Dec-14
26.8583,19-Dec-14
26.8759,22-Dec-14
26.8903,23-Dec-14
26.8918,24-Dec-14
26.8959,26-Dec-14
26.9206,29-Dec-14
26.9473,30-Dec-14
26.9618,31-Dec-14
26.9743,01-Jan-15
26.9735,02-Jan-15
26.9837,05-Jan-15
26.9766,06-Jan-15
26.9987,07-Jan-15
27.0112,08-Jan-15
27.0221,09-Jan-15
27.0677,12-Jan-15
27.1011,13-Jan-15
27.1037,14-Jan-15
27.1793,15-Jan-15
27.2183,16-Jan-15
27.2203,19-Jan-15
27.2294,20-Jan-15
27.253,21-Jan-15
27.254,22-Jan-15
27.2623,23-Jan-15
27.2856,27-Jan-15
27.2987,28-Jan-15
27.3037,29-Jan-15
27.3095,30-Jan-15
27.3399,02-Feb-15
27.3128,03-Feb-15
27.3016,04-Feb-15
27.3074,05-Feb-15
27.3101,06-Feb-15
27.3028,09-Feb-15
27.3065,10-Feb-15
27.3081,11-Feb-15
27.2984,12-Feb-15
27.3278,13-Feb-15
27.3406,16-Feb-15
27.3512,18-Feb-15
27.3706,20-Feb-15
27.3888,23-Feb-15
27.4001,24-Feb-15
27.42,25-Feb-15
27.4179,26-Feb-15
27.4265,27-Feb-15
27.4368,02-Mar-15
27.4283,03-Mar-15
27.4883,04-Mar-15
27.4801,05-Mar-15
27.4743,09-Mar-15
27.4642,10-Mar-15
27.4627,11-Mar-15
27.4827,12-Mar-15
27.4534,13-Mar-15
27.4715,16-Mar-15
27.4869,17-Mar-15
27.4808,18-Mar-15
27.5049,19-Mar-15
27.5169,20-Mar-15
27.5232,23-Mar-15
27.5236,24-Mar-15
27.52,25-Mar-15
27.5152,26-Mar-15
27.5336,27-Mar-15
27.5575,30-Mar-15
27.5985,31-Mar-15
27.6491,06-Apr-15
27.6314,07-Apr-15
27.6302,08-Apr-15
27.6473,09-Apr-15
27.6421,10-Apr-15
27.6579,13-Apr-15
27.6755,15-Apr-15
27.6759,16-Apr-15
27.6798,17-Apr-15
27.6873,20-Apr-15
27.7005,21-Apr-15
27.716,22-Apr-15
27.7124,23-Apr-15
27.6997,24-Apr-15
27.7172,27-Apr-15
27.7261,28-Apr-15
27.7068,29-Apr-15
27.6787,30-Apr-15
27.7,05-May-15
27.6741,06-May-15
27.6233,07-May-15
27.6148,08-May-15
27.6766,11-May-15
27.6617,12-May-15
27.6612,13-May-15
27.6733,14-May-15
27.6759,15-May-15
27.7161,18-May-15
27.7565,19-May-15
27.7737,20-May-15
27.7747,21-May-15
27.7868,22-May-15
27.8007,25-May-15
27.7927,26-May-15
27.8003,27-May-15
27.823,28-May-15
27.8455,29-May-15
27.8686,01-Jun-15
27.7981,02-Jun-15
27.7822,03-Jun-15
27.7512,04-Jun-15
27.7688,05-Jun-15
27.7781,08-Jun-15
27.7986,09-Jun-15
27.7752,10-Jun-15
27.7428,11-Jun-15
27.734,12-Jun-15
27.7669,15-Jun-15
27.7528,16-Jun-15
27.791,17-Jun-15
27.8571,18-Jun-15
27.9057,19-Jun-15
27.9105,22-Jun-15
27.9075,23-Jun-15
27.8813,24-Jun-15
27.8612,25-Jun-15
27.8637,26-Jun-15
27.8421,29-Jun-15
27.8655,30-Jun-15
27.898,01-Jul-15
27.9197,02-Jul-15
27.9393,03-Jul-15
27.9807,06-Jul-15
27.9807,07-Jul-15
27.9902,08-Jul-15
27.9908,09-Jul-15
27.998,10-Jul-15
27.9701,13-Jul-15
27.9972,14-Jul-15
27.9992,15-Jul-15
28.005,16-Jul-15
28.0146,17-Jul-15
28.0251,20-Jul-15
28.0326,21-Jul-15
28.0464,22-Jul-15
28.0611,23-Jul-15
28.0613,24-Jul-15
28.0825,27-Jul-15
28.1168,28-Jul-15
28.1279,29-Jul-15
28.1283,30-Jul-15
28.1465,31-Jul-15
28.1601,03-Aug-15
28.1487,04-Aug-15
28.1525,05-Aug-15
28.1717,06-Aug-15
28.1727,07-Aug-15
28.1971,10-Aug-15
28.2023,11-Aug-15
28.2103,12-Aug-15
28.2476,13-Aug-15
28.2643,14-Aug-15
28.2802,17-Aug-15
28.295,19-Aug-15
28.3001,20-Aug-15
28.2829,21-Aug-15
28.2385,24-Aug-15
28.272,25-Aug-15
28.2927,26-Aug-15
28.3112,27-Aug-15
28.3117,28-Aug-15
28.3206,31-Aug-15
28.3447,01-Sep-15
28.3477,02-Sep-15
28.3461,03-Sep-15
28.3358,04-Sep-15
28.3302,07-Sep-15
28.3464,08-Sep-15
28.357,09-Sep-15
28.3446,10-Sep-15
28.3527,11-Sep-15
28.3773,14-Sep-15
28.3811,15-Sep-15
28.3757,16-Sep-15
28.4268,18-Sep-15
28.4435,21-Sep-15
28.4442,22-Sep-15
28.4419,23-Sep-15
28.449,24-Sep-15
28.4703,28-Sep-15
28.5862,29-Sep-15
28.6508,30-Sep-15
28.644,01-Oct-15
28.6953,05-Oct-15
28.6955,06-Oct-15
28.6915,07-Oct-15
28.7124,08-Oct-15
28.7267,09-Oct-15
28.7241,12-Oct-15
28.7327,13-Oct-15
28.7443,14-Oct-15
28.753,15-Oct-15
28.7565,16-Oct-15
28.7688,19-Oct-15
28.7751,20-Oct-15
