Net Asset Value,NAV date
24.9027,17-May-16
24.8858,18-May-16
24.7984,19-May-16
24.7692,20-May-16
24.76,23-May-16
24.7358,24-May-16
24.8622,25-May-16
24.9726,26-May-16
25.0156,27-May-16
25.05,30-May-16
25.0703,31-May-16
25.0441,01-Jun-16
25.0829,02-Jun-16
25.0859,03-Jun-16
25.1102,06-Jun-16
25.1748,07-Jun-16
25.2009,08-Jun-16
25.1623,09-Jun-16
25.1093,10-Jun-16
25.0326,13-Jun-16
25.051,14-Jun-16
25.1256,15-Jun-16
25.1069,16-Jun-16
25.1422,17-Jun-16
25.1865,20-Jun-16
25.2053,21-Jun-16
25.2143,22-Jun-16
25.2453,23-Jun-16
25.1441,24-Jun-16
25.2383,27-Jun-16
25.2874,28-Jun-16
25.3484,29-Jun-16
25.4224,30-Jun-16
25.4921,01-Jul-16
25.5442,04-Jul-16
25.5642,05-Jul-16
25.5768,07-Jul-16
25.6004,08-Jul-16
25.7026,11-Jul-16
25.84,12-Jul-16
25.8536,13-Jul-16
25.9068,14-Jul-16
25.9092,15-Jul-16
25.8697,18-Jul-16
25.927,19-Jul-16
25.9998,20-Jul-16
25.9903,21-Jul-16
26.0562,22-Jul-16
26.1343,25-Jul-16
26.1074,26-Jul-16
26.1177,27-Jul-16
26.2385,28-Jul-16
26.2421,29-Jul-16
26.2816,01-Aug-16
26.2513,02-Aug-16
26.1348,03-Aug-16
26.1984,04-Aug-16
26.3024,05-Aug-16
26.3683,08-Aug-16
26.4085,09-Aug-16
26.3965,10-Aug-16
26.4157,11-Aug-16
26.4487,12-Aug-16
26.435,16-Aug-16
26.4687,18-Aug-16
26.5188,19-Aug-16
26.4405,22-Aug-16
26.4457,23-Aug-16
26.5037,24-Aug-16
26.5324,25-Aug-16
26.5512,26-Aug-16
26.6072,29-Aug-16
26.6929,30-Aug-16
26.727,31-Aug-16
26.7374,01-Sep-16
26.7841,02-Sep-16
26.9419,06-Sep-16
27.0353,07-Sep-16
27.081,08-Sep-16
26.9865,09-Sep-16
26.8273,12-Sep-16
26.877,14-Sep-16
26.9178,15-Sep-16
26.9267,16-Sep-16
26.9745,19-Sep-16
26.9172,20-Sep-16
26.9479,21-Sep-16
27.0642,22-Sep-16
27.105,23-Sep-16
27.1231,26-Sep-16
27.1251,27-Sep-16
27.1919,28-Sep-16
26.8888,29-Sep-16
27.0271,30-Sep-16
27.2171,03-Oct-16
27.2757,04-Oct-16
27.3997,05-Oct-16
27.3494,06-Oct-16
27.3736,07-Oct-16
27.4135,10-Oct-16
27.3091,13-Oct-16
27.3493,14-Oct-16
27.3423,17-Oct-16
27.4388,18-Oct-16
27.4401,19-Oct-16
27.4656,20-Oct-16
27.4838,21-Oct-16
27.5302,24-Oct-16
27.5484,25-Oct-16
27.4906,26-Oct-16
27.4449,27-Oct-16
27.5086,28-Oct-16
27.4937,01-Nov-16
27.3858,02-Nov-16
27.3254,03-Nov-16
27.2616,04-Nov-16
27.3428,07-Nov-16
27.3815,08-Nov-16
27.2862,09-Nov-16
27.387,10-Nov-16
27.1364,11-Nov-16
27.0866,15-Nov-16
27.143,16-Nov-16
27.1456,17-Nov-16
27.1272,18-Nov-16
27.0424,21-Nov-16
27.1337,22-Nov-16
27.2278,23-Nov-16
27.3227,24-Nov-16
27.4067,25-Nov-16
27.3608,28-Nov-16
27.3582,29-Nov-16
27.4767,30-Nov-16
27.4559,01-Dec-16
27.3281,02-Dec-16
27.4142,05-Dec-16
27.3917,06-Dec-16
27.1289,07-Dec-16
27.2015,08-Dec-16
27.2374,09-Dec-16
27.1988,13-Dec-16
27.1734,14-Dec-16
27.0332,15-Dec-16
27.0087,16-Dec-16
27.0007,19-Dec-16
27,20-Dec-16
27.0068,21-Dec-16
26.918,22-Dec-16
26.8866,23-Dec-16
26.7617,26-Dec-16
26.8429,27-Dec-16
26.8795,28-Dec-16
27.0303,29-Dec-16
27.1319,30-Dec-16
27.389,02-Jan-17
27.38,03-Jan-17
27.4572,04-Jan-17
27.5073,05-Jan-17
27.4691,06-Jan-17
27.4909,09-Jan-17
27.5314,10-Jan-17
27.5851,11-Jan-17
27.6299,12-Jan-17
27.6037,13-Jan-17
27.5897,16-Jan-17
27.6128,17-Jan-17
27.6286,18-Jan-17
27.6425,19-Jan-17
27.5717,20-Jan-17
27.624,23-Jan-17
27.6905,24-Jan-17
27.7611,25-Jan-17
27.8022,27-Jan-17
27.7804,30-Jan-17
27.7342,31-Jan-17
27.8866,01-Feb-17
27.9664,02-Feb-17
28.0845,03-Feb-17
28.1097,06-Feb-17
28.0728,07-Feb-17
27.6422,08-Feb-17
27.4759,09-Feb-17
27.5433,10-Feb-17
27.4992,13-Feb-17
27.4481,14-Feb-17
27.3645,15-Feb-17
27.453,16-Feb-17
27.4908,17-Feb-17
27.4493,20-Feb-17
27.4025,22-Feb-17
27.4292,23-Feb-17
27.4436,27-Feb-17
27.4517,28-Feb-17
27.4008,01-Mar-17
27.3565,02-Mar-17
27.4323,03-Mar-17
27.4509,06-Mar-17
27.4208,07-Mar-17
27.3764,08-Mar-17
27.3804,09-Mar-17
27.3296,10-Mar-17
27.4273,14-Mar-17
27.5688,15-Mar-17
27.6582,16-Mar-17
27.6675,17-Mar-17
27.6526,20-Mar-17
27.7067,21-Mar-17
27.7291,22-Mar-17
27.796,23-Mar-17
27.8241,24-Mar-17
27.8613,27-Mar-17
27.8964,29-Mar-17
27.9555,30-Mar-17
27.9856,31-Mar-17
28.0053,03-Apr-17
28.0403,05-Apr-17
27.9041,06-Apr-17
27.8597,07-Apr-17
27.893,10-Apr-17
28.0199,11-Apr-17
28.0216,12-Apr-17
28.0439,13-Apr-17
28.0316,17-Apr-17
28.0084,18-Apr-17
28.063,19-Apr-17
28.1368,20-Apr-17
28.0805,21-Apr-17
28.148,24-Apr-17
28.2373,25-Apr-17
28.2184,26-Apr-17
28.2411,27-Apr-17
28.2447,28-Apr-17
28.2395,02-May-17
28.2376,03-May-17
28.2346,04-May-17
28.1622,05-May-17
28.2185,08-May-17
28.2187,09-May-17
28.2779,11-May-17
28.2822,12-May-17
28.4402,15-May-17
28.447,16-May-17
28.4487,17-May-17
28.3701,18-May-17
28.3885,19-May-17
28.422,22-May-17
28.3562,23-May-17
28.3203,24-May-17
28.4603,25-May-17
28.586,26-May-17
28.521,29-May-17
28.5383,30-May-17
28.5608,31-May-17
28.6258,01-Jun-17
28.6652,02-Jun-17
28.6796,05-Jun-17
28.6531,06-Jun-17
28.8148,07-Jun-17
28.9479,08-Jun-17
28.9693,09-Jun-17
28.9062,12-Jun-17
28.9293,13-Jun-17
28.9487,14-Jun-17
28.9529,15-Jun-17
28.9739,16-Jun-17
29.0446,19-Jun-17
29.0564,20-Jun-17
29.0645,21-Jun-17
29.0415,22-Jun-17
28.9646,23-Jun-17
28.898,27-Jun-17
28.8355,28-Jun-17
28.8601,29-Jun-17
28.9243,30-Jun-17
28.9179,03-Jul-17
28.9045,04-Jul-17
28.944,05-Jul-17
28.989,06-Jul-17
28.9779,07-Jul-17
29.1481,10-Jul-17
29.1113,11-Jul-17
29.1689,12-Jul-17
29.2288,13-Jul-17
29.2016,14-Jul-17
29.2115,17-Jul-17
29.139,18-Jul-17
29.2115,19-Jul-17
29.1777,20-Jul-17
29.2385,21-Jul-17
29.2737,24-Jul-17
29.2446,25-Jul-17
29.2344,26-Jul-17
29.1862,27-Jul-17
29.1863,28-Jul-17
29.2107,31-Jul-17
29.2383,01-Aug-17
29.1901,02-Aug-17
29.2219,03-Aug-17
29.2425,04-Aug-17
29.238,07-Aug-17
29.1712,08-Aug-17
29.076,09-Aug-17
28.9202,10-Aug-17
28.907,11-Aug-17
29.0587,14-Aug-17
29.1503,16-Aug-17
29.1468,18-Aug-17
29.0679,21-Aug-17
29.038,22-Aug-17
29.097,23-Aug-17
29.0987,24-Aug-17
29.137,28-Aug-17
29.0922,29-Aug-17
29.156,30-Aug-17
29.2027,31-Aug-17
29.3329,01-Sep-17
29.306,04-Sep-17
29.3786,05-Sep-17
29.3854,06-Sep-17
29.3739,07-Sep-17
29.3432,08-Sep-17
29.4088,11-Sep-17
29.4726,12-Sep-17
29.3967,13-Sep-17
29.4586,14-Sep-17
29.4405,15-Sep-17
29.5075,18-Sep-17
29.5493,19-Sep-17
29.5389,20-Sep-17
29.432,21-Sep-17
29.3161,22-Sep-17
29.2971,25-Sep-17
29.263,26-Sep-17
29.1203,27-Sep-17
29.1762,28-Sep-17
29.216,29-Sep-17
29.316,03-Oct-17
29.3313,04-Oct-17
29.3051,05-Oct-17
29.3504,06-Oct-17
29.3339,09-Oct-17
29.3976,10-Oct-17
29.3573,11-Oct-17
29.4206,12-Oct-17
29.4832,13-Oct-17
29.5544,16-Oct-17
29.5549,17-Oct-17
29.5655,18-Oct-17
29.4934,23-Oct-17
29.5371,24-Oct-17
29.6634,25-Oct-17
29.7276,26-Oct-17
29.7456,27-Oct-17
29.7843,30-Oct-17
29.8159,31-Oct-17
29.8419,01-Nov-17
29.8691,02-Nov-17
29.9317,03-Nov-17
29.9583,06-Nov-17
29.8237,07-Nov-17
29.7665,08-Nov-17
29.8633,09-Nov-17
29.8596,10-Nov-17
29.8043,13-Nov-17
29.6755,14-Nov-17
29.6309,15-Nov-17
29.6625,16-Nov-17
29.734,17-Nov-17
29.9146,20-Nov-17
29.9194,21-Nov-17
29.8517,22-Nov-17
29.8374,23-Nov-17
29.853,24-Nov-17
29.8595,27-Nov-17
29.8659,28-Nov-17
29.9101,29-Nov-17
29.8366,30-Nov-17
29.7484,04-Dec-17
29.7575,05-Dec-17
29.7201,06-Dec-17
29.8084,07-Dec-17
29.8447,08-Dec-17
29.8242,11-Dec-17
29.7348,12-Dec-17
29.7019,13-Dec-17
29.7581,14-Dec-17
29.7945,15-Dec-17
29.8335,18-Dec-17
29.9186,19-Dec-17
29.9196,20-Dec-17
29.9504,21-Dec-17
29.9373,22-Dec-17
29.9315,26-Dec-17
29.9416,27-Dec-17
29.787,28-Dec-17
29.8939,29-Dec-17
29.8742,01-Jan-18
29.8427,02-Jan-18
29.9017,03-Jan-18
29.9111,04-Jan-18
30.0429,05-Jan-18
30.0713,08-Jan-18
30.0485,09-Jan-18
29.9651,10-Jan-18
29.9765,11-Jan-18
29.9852,12-Jan-18
29.9949,15-Jan-18
29.8544,16-Jan-18
29.9834,17-Jan-18
29.9458,18-Jan-18
29.973,19-Jan-18
30.0131,22-Jan-18
30.0978,23-Jan-18
30.0233,24-Jan-18
29.9357,25-Jan-18
29.8211,29-Jan-18
29.8003,30-Jan-18
29.7929,31-Jan-18
29.658,01-Feb-18
29.4854,02-Feb-18
29.4768,05-Feb-18
29.3814,06-Feb-18
29.4632,07-Feb-18
29.6403,08-Feb-18
29.5965,09-Feb-18
29.6798,12-Feb-18
29.6873,14-Feb-18
29.594,15-Feb-18
29.4973,16-Feb-18
29.3556,20-Feb-18
29.322,21-Feb-18
29.2784,22-Feb-18
29.4174,23-Feb-18
29.4445,26-Feb-18
29.4248,27-Feb-18
29.3788,28-Feb-18
29.3471,01-Mar-18
29.2841,05-Mar-18
29.2251,06-Mar-18
29.2428,07-Mar-18
29.2912,08-Mar-18
29.2693,09-Mar-18
29.4247,12-Mar-18
29.4674,13-Mar-18
29.4812,14-Mar-18
29.5367,15-Mar-18
29.512,16-Mar-18
29.4072,19-Mar-18
29.4138,20-Mar-18
29.4344,21-Mar-18
29.4121,22-Mar-18
29.3523,23-Mar-18
29.4325,26-Mar-18
29.7167,27-Mar-18
29.6265,28-Mar-18
29.8441,03-Apr-18
29.7868,04-Apr-18
30.0007,05-Apr-18
30.0281,06-Apr-18
30.0114,09-Apr-18
29.9046,10-Apr-18
29.8286,11-Apr-18
29.8319,12-Apr-18
29.8129,13-Apr-18
29.8204,16-Apr-18
29.8267,17-Apr-18
29.7914,18-Apr-18
29.7183,19-Apr-18
29.6385,20-Apr-18
29.6402,23-Apr-18
29.665,24-Apr-18
29.5722,25-Apr-18
29.5647,26-Apr-18
29.6052,27-Apr-18
29.6384,02-May-18
29.5926,03-May-18
29.5759,04-May-18
29.6949,07-May-18
29.7192,08-May-18
29.6363,09-May-18
29.5541,10-May-18
29.5828,11-May-18
29.5559,14-May-18
29.4848,15-May-18
29.4735,16-May-18
29.4625,17-May-18
29.4594,18-May-18
29.3966,21-May-18
29.431,22-May-18
29.3885,23-May-18
29.3518,24-May-18
29.4979,25-May-18
29.5941,28-May-18
29.5068,29-May-18
29.4914,30-May-18
29.4445,31-May-18
29.3482,01-Jun-18
29.2951,04-Jun-18
29.2399,05-Jun-18
29.2631,06-Jun-18
29.3019,07-Jun-18
29.3226,08-Jun-18
29.3209,11-Jun-18
29.3419,12-Jun-18
29.3659,13-Jun-18
29.349,14-Jun-18
29.3642,15-Jun-18
29.3724,18-Jun-18
29.3041,19-Jun-18
29.3429,20-Jun-18
29.3462,21-Jun-18
29.3739,22-Jun-18
29.3107,25-Jun-18
29.303,26-Jun-18
29.204,27-Jun-18
29.0733,28-Jun-18
29.1953,29-Jun-18
29.185,02-Jul-18
29.2317,03-Jul-18
29.2679,04-Jul-18
29.2321,05-Jul-18
29.272,06-Jul-18
29.3723,09-Jul-18
29.4557,10-Jul-18
29.4208,11-Jul-18
29.5022,12-Jul-18
29.459,13-Jul-18
29.3251,16-Jul-18
29.4645,17-Jul-18
29.4053,18-Jul-18
29.3973,19-Jul-18
29.4412,20-Jul-18
29.5421,23-Jul-18
29.6151,24-Jul-18
29.6238,25-Jul-18
29.7027,26-Jul-18
29.8223,27-Jul-18
29.8675,30-Jul-18
29.8848,31-Jul-18
29.9148,01-Aug-18
29.8597,02-Aug-18
29.9129,03-Aug-18
29.9774,06-Aug-18
29.9705,07-Aug-18
29.9892,08-Aug-18
30.04,09-Aug-18
30.0082,10-Aug-18
29.9009,13-Aug-18
29.9641,14-Aug-18
29.9081,16-Aug-18
30.0712,20-Aug-18
30.1157,21-Aug-18
30.1291,23-Aug-18
30.0859,24-Aug-18
30.1538,27-Aug-18
30.1577,28-Aug-18
30.1805,29-Aug-18
30.1902,30-Aug-18
30.1935,31-Aug-18
30.1381,03-Sep-18
29.93,04-Sep-18
29.8883,05-Sep-18
29.9123,06-Sep-18
29.9874,07-Sep-18
29.8708,10-Sep-18
29.736,11-Sep-18
29.7547,12-Sep-18
29.8574,14-Sep-18
29.7705,17-Sep-18
29.6451,18-Sep-18
29.5913,19-Sep-18
29.4623,21-Sep-18
29.23,24-Sep-18
29.2274,25-Sep-18
29.2175,26-Sep-18
29.1719,27-Sep-18
29.1055,28-Sep-18
29.1878,01-Oct-18
29.047,03-Oct-18
28.8832,04-Oct-18
28.7666,05-Oct-18
28.7352,08-Oct-18
28.6257,09-Oct-18
28.8488,10-Oct-18
28.7248,11-Oct-18
28.9067,12-Oct-18
28.9639,15-Oct-18
29.0682,16-Oct-18
28.9559,17-Oct-18
28.8747,19-Oct-18
28.8195,22-Oct-18
28.7699,23-Oct-18
28.8232,24-Oct-18
28.7347,25-Oct-18
28.6837,26-Oct-18
28.905,29-Oct-18
28.9446,30-Oct-18
29.0775,31-Oct-18
29.1057,01-Nov-18
29.2262,02-Nov-18
29.2011,05-Nov-18
29.1876,06-Nov-18
29.2804,09-Nov-18
29.2141,12-Nov-18
29.2823,13-Nov-18
29.2747,14-Nov-18
29.3319,15-Nov-18
29.3608,16-Nov-18
29.4157,19-Nov-18
29.3637,20-Nov-18
29.3418,22-Nov-18
29.4081,26-Nov-18
29.4592,27-Nov-18
29.4949,28-Nov-18
29.559,29-Nov-18
29.5694,30-Nov-18
29.5875,03-Dec-18
29.587,04-Dec-18
29.5731,05-Dec-18
29.4847,06-Dec-18
29.4936,07-Dec-18
29.3095,10-Dec-18
29.3887,11-Dec-18
29.5783,12-Dec-18
29.646,13-Dec-18
29.6487,14-Dec-18
29.7298,17-Dec-18
29.7506,18-Dec-18
29.9015,19-Dec-18
29.9149,20-Dec-18
29.8233,21-Dec-18
29.7319,24-Dec-18
29.7705,26-Dec-18
29.8117,27-Dec-18
29.8356,28-Dec-18
29.8606,31-Dec-18
29.8577,01-Jan-19
29.8135,02-Jan-19
29.7163,03-Jan-19
29.7509,04-Jan-19
29.7592,07-Jan-19
29.8492,08-Jan-19
29.9086,09-Jan-19
29.9173,10-Jan-19
29.9351,11-Jan-19
29.9517,14-Jan-19
30.0452,15-Jan-19
29.9988,16-Jan-19
29.9777,17-Jan-19
29.9225,18-Jan-19
29.8775,21-Jan-19
29.8774,22-Jan-19
29.8088,23-Jan-19
29.8319,24-Jan-19
29.797,25-Jan-19
29.6883,28-Jan-19
29.7133,29-Jan-19
29.7455,30-Jan-19
29.8713,31-Jan-19
29.8245,01-Feb-19
29.8189,04-Feb-19
29.8024,05-Feb-19
29.8652,06-Feb-19
29.9558,07-Feb-19
29.8618,08-Feb-19
29.7946,11-Feb-19
29.7119,12-Feb-19
29.7772,13-Feb-19
29.7549,14-Feb-19
29.6909,15-Feb-19
29.6449,18-Feb-19
29.7395,20-Feb-19
29.8095,21-Feb-19
29.8703,22-Feb-19
29.8924,25-Feb-19
29.8443,26-Feb-19
29.8094,27-Feb-19
29.8356,28-Feb-19
29.9462,01-Mar-19
30.1173,05-Mar-19
30.1924,06-Mar-19
30.2097,07-Mar-19
30.2364,08-Mar-19
30.3867,11-Mar-19
30.4918,12-Mar-19
30.5301,13-Mar-19
30.5875,14-Mar-19
30.6101,15-Mar-19
30.6755,18-Mar-19
30.6917,19-Mar-19
30.687,20-Mar-19
30.6728,22-Mar-19
30.6114,25-Mar-19
30.6981,26-Mar-19
30.6788,27-Mar-19
30.8117,28-Mar-19
30.8848,29-Mar-19
30.9325,01-Apr-19
31.0202,02-Apr-19
30.9577,03-Apr-19
30.938,04-Apr-19
30.9357,05-Apr-19
30.8687,08-Apr-19
30.9131,09-Apr-19
30.9016,10-Apr-19
30.8851,11-Apr-19
30.9072,12-Apr-19
30.9414,15-Apr-19
31.0006,16-Apr-19
30.9576,18-Apr-19
30.8048,22-Apr-19
30.8094,23-Apr-19
30.8811,24-Apr-19
30.8163,25-Apr-19
30.8588,26-Apr-19
30.86,30-Apr-19
30.8119,02-May-19
30.8235,03-May-19
30.7644,06-May-19
30.6897,07-May-19
30.611,08-May-19
30.6202,09-May-19
30.6331,10-May-19
30.5315,13-May-19
30.6188,14-May-19
30.6131,15-May-19
30.6707,16-May-19
30.7422,17-May-19
31.0863,20-May-19
30.992,21-May-19
31.0374,22-May-19
31.0286,23-May-19
31.2098,24-May-19
31.3598,27-May-19
31.3338,28-May-19
31.2996,29-May-19
31.3057,30-May-19
31.3012,31-May-19
31.4078,03-Jun-19
31.3743,04-Jun-19
31.3549,06-Jun-19
31.3227,07-Jun-19
31.2973,10-Jun-19
31.3311,11-Jun-19
31.3354,12-Jun-19
31.3532,13-Jun-19
31.3518,14-Jun-19
31.2554,17-Jun-19
31.3676,18-Jun-19
31.3165,19-Jun-19
31.4686,20-Jun-19
31.3842,21-Jun-19
31.3633,24-Jun-19
31.4144,25-Jun-19
31.4334,26-Jun-19
31.4555,27-Jun-19
31.4544,28-Jun-19
31.4925,01-Jul-19
31.5071,02-Jul-19
31.5497,03-Jul-19
31.6424,04-Jul-19
31.6708,05-Jul-19
31.6316,08-Jul-19
31.5902,09-Jul-19
31.5812,10-Jul-19
31.6778,11-Jul-19
31.6825,12-Jul-19
31.7129,15-Jul-19
31.806,16-Jul-19
31.8253,17-Jul-19
31.7436,18-Jul-19
31.6172,19-Jul-19
31.5202,22-Jul-19
31.4917,23-Jul-19
31.4619,24-Jul-19
31.3868,25-Jul-19
31.4664,26-Jul-19
31.5318,29-Jul-19
31.4373,30-Jul-19
31.4645,31-Jul-19
31.3558,01-Aug-19
31.3885,02-Aug-19
31.2624,05-Aug-19
31.3957,06-Aug-19
31.3509,07-Aug-19
31.4739,08-Aug-19
31.4585,09-Aug-19
31.3203,13-Aug-19
31.2894,14-Aug-19
31.3911,16-Aug-19
31.4297,19-Aug-19
31.4114,20-Aug-19
